HEADER[~&~	~&~UNIV_DT::TIMESTAMP~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~UNIV_FISCAL_PRD_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'200711210000000000'~&~	~&~'683D47188F2189DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'200711220000000000'~&~	~&~'683D47188F2289DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'200711230000000000'~&~	~&~'683D47188F2389DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'200711240000000000'~&~	~&~'683D47188F2489DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'200711250000000000'~&~	~&~'683D47188F2589DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'200711260000000000'~&~	~&~'683D47188F2689DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'200711270000000000'~&~	~&~'683D47188F2789DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'200711280000000000'~&~	~&~'683D47188F2889DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'200711290000000000'~&~	~&~'683D47188F2989DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'200711300000000000'~&~	~&~'683D47188F2A89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'05'~&~	~&~]RECORD
RECORD[~&~	~&~'200712010000000000'~&~	~&~'683D47188F2B89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712020000000000'~&~	~&~'683D47188F2C89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712030000000000'~&~	~&~'683D47188F2D89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712040000000000'~&~	~&~'683D47188F2E89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712050000000000'~&~	~&~'683D47188F2F89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712060000000000'~&~	~&~'683D47188F3089DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712070000000000'~&~	~&~'683D47188F3189DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712080000000000'~&~	~&~'683D47188F3289DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712090000000000'~&~	~&~'683D47188F3389DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712100000000000'~&~	~&~'683D47188F3489DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712110000000000'~&~	~&~'683D47188F3589DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712120000000000'~&~	~&~'683D47188F3689DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712130000000000'~&~	~&~'683D47188F3789DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712140000000000'~&~	~&~'683D47188F3889DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712150000000000'~&~	~&~'683D47188F3989DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712160000000000'~&~	~&~'683D47188F3A89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712170000000000'~&~	~&~'683D47188F3B89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712180000000000'~&~	~&~'683D47188F3C89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712190000000000'~&~	~&~'683D47188F3D89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712200000000000'~&~	~&~'683D47188F3E89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712210000000000'~&~	~&~'683D47188F3F89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712220000000000'~&~	~&~'683D47188F4089DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712230000000000'~&~	~&~'683D47188F4189DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712240000000000'~&~	~&~'683D47188F4289DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712250000000000'~&~	~&~'683D47188F4389DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712260000000000'~&~	~&~'683D47188F4489DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712270000000000'~&~	~&~'683D47188F4589DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712280000000000'~&~	~&~'683D47188F4689DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712290000000000'~&~	~&~'683D47188F4789DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712300000000000'~&~	~&~'683D47188F4889DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200712310000000000'~&~	~&~'683D47188F4989DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200801010000000000'~&~	~&~'683D47188F4A89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801020000000000'~&~	~&~'683D47188F4B89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801030000000000'~&~	~&~'683D47188F4C89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801040000000000'~&~	~&~'683D47188F4D89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801050000000000'~&~	~&~'683D47188F4E89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801060000000000'~&~	~&~'683D47188F4F89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801070000000000'~&~	~&~'683D47188F5089DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801080000000000'~&~	~&~'683D47188F5189DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801090000000000'~&~	~&~'683D47188F5289DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801100000000000'~&~	~&~'683D47188F5389DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801110000000000'~&~	~&~'683D47188F5489DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801120000000000'~&~	~&~'683D47188F5589DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801130000000000'~&~	~&~'683D47188F5689DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801140000000000'~&~	~&~'683D47188F5789DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801150000000000'~&~	~&~'683D47188F5889DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801160000000000'~&~	~&~'683D47188F5989DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801170000000000'~&~	~&~'683D47188F5A89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801180000000000'~&~	~&~'683D47188F5B89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801190000000000'~&~	~&~'683D47188F5C89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801200000000000'~&~	~&~'683D47188F5D89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801210000000000'~&~	~&~'683D47188F5E89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801220000000000'~&~	~&~'683D47188F5F89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801230000000000'~&~	~&~'683D47188E7E89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801240000000000'~&~	~&~'683D47188E7F89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801250000000000'~&~	~&~'683D47188E8089DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801260000000000'~&~	~&~'683D47188E8189DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801270000000000'~&~	~&~'683D47188E8289DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801280000000000'~&~	~&~'683D47188E8389DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801290000000000'~&~	~&~'683D47188E8489DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801300000000000'~&~	~&~'683D47188E8589DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200801310000000000'~&~	~&~'683D47188E8689DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'200802010000000000'~&~	~&~'683D47188E8789DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802020000000000'~&~	~&~'683D47188E8889DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802030000000000'~&~	~&~'683D47188E8989DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802040000000000'~&~	~&~'683D47188E8A89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802050000000000'~&~	~&~'683D47188E8B89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802060000000000'~&~	~&~'683D47188E8C89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802070000000000'~&~	~&~'683D47188E8D89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802080000000000'~&~	~&~'683D47188E8E89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802090000000000'~&~	~&~'683D47188E8F89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802100000000000'~&~	~&~'683D47188E9089DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802110000000000'~&~	~&~'683D47188E9189DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802120000000000'~&~	~&~'683D47188E9289DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802130000000000'~&~	~&~'683D47188E9389DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802140000000000'~&~	~&~'683D47188E9489DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802150000000000'~&~	~&~'683D47188E9589DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802160000000000'~&~	~&~'683D47188E9689DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802170000000000'~&~	~&~'683D47188E9789DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802180000000000'~&~	~&~'683D47188E9889DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802190000000000'~&~	~&~'683D47188E9989DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802200000000000'~&~	~&~'683D47188E9A89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802210000000000'~&~	~&~'683D47188E9B89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802220000000000'~&~	~&~'683D47188E9C89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802230000000000'~&~	~&~'683D47188E9D89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802240000000000'~&~	~&~'683D47188E9E89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802250000000000'~&~	~&~'683D47188E9F89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802260000000000'~&~	~&~'683D47188EA089DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802270000000000'~&~	~&~'683D47188EA189DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200802280000000000'~&~	~&~'683D47188EA289DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'200803010000000000'~&~	~&~'683D47188EA389DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803020000000000'~&~	~&~'683D47188EA489DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803030000000000'~&~	~&~'683D47188EA589DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803040000000000'~&~	~&~'683D47188EA689DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803050000000000'~&~	~&~'683D47188EA789DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803060000000000'~&~	~&~'683D47188EA889DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803070000000000'~&~	~&~'683D47188EA989DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803080000000000'~&~	~&~'683D47188EAA89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803090000000000'~&~	~&~'683D47188EAB89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803100000000000'~&~	~&~'683D47188EAC89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803110000000000'~&~	~&~'683D47188EAD89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803120000000000'~&~	~&~'683D47188EAE89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803130000000000'~&~	~&~'683D47188EAF89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803140000000000'~&~	~&~'683D47188EB089DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803150000000000'~&~	~&~'683D47188EB189DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803160000000000'~&~	~&~'683D47188EB289DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803170000000000'~&~	~&~'683D47188EB389DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803180000000000'~&~	~&~'683D47188EB489DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803190000000000'~&~	~&~'683D47188EB589DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803200000000000'~&~	~&~'683D47188EB689DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803210000000000'~&~	~&~'683D47188EB789DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803220000000000'~&~	~&~'683D47188EB889DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803230000000000'~&~	~&~'683D47188EB989DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803240000000000'~&~	~&~'683D47188EBA89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803250000000000'~&~	~&~'683D47188EBB89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803260000000000'~&~	~&~'683D47188EBC89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803270000000000'~&~	~&~'683D47188EBD89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803280000000000'~&~	~&~'683D47188EBE89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803290000000000'~&~	~&~'683D47188EBF89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803300000000000'~&~	~&~'683D47188EC089DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200803310000000000'~&~	~&~'683D47188EC189DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'200804010000000000'~&~	~&~'683D47188EC289DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804020000000000'~&~	~&~'683D47188EC389DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804030000000000'~&~	~&~'683D47188EC489DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804040000000000'~&~	~&~'683D47188EC589DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804050000000000'~&~	~&~'683D47188EC689DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804060000000000'~&~	~&~'683D47188EC789DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804070000000000'~&~	~&~'683D47188EC889DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804080000000000'~&~	~&~'683D47188EC989DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804090000000000'~&~	~&~'683D47188ECA89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804100000000000'~&~	~&~'683D47188ECB89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804110000000000'~&~	~&~'683D47188ECC89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804120000000000'~&~	~&~'683D47188ECD89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804130000000000'~&~	~&~'683D47188ECE89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804140000000000'~&~	~&~'683D47188ECF89DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804150000000000'~&~	~&~'683D47188ED089DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804160000000000'~&~	~&~'683D47188ED189DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804170000000000'~&~	~&~'683D47188ED289DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804180000000000'~&~	~&~'683D47188ED389DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804190000000000'~&~	~&~'683D47188ED489DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'200804200000000000'~&~	~&~'683D47188ED589DBE0404F8189D81447'~&~	~&~'1'~&~	~&~'2008'~&~	~&~'10'~&~	~&~]RECORD
