HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_SERIES_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2010'~&~	~&~'034'~&~	~&~'17865983-D867-5030-F338-010C5A5148BF'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'035'~&~	~&~'18488430-AEB3-4B75-DC42-98387D1D1DFF'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'036'~&~	~&~'45CEE211-A500-0186-570F-3680D8C71C6D'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'037'~&~	~&~'2AB3CDF4-EFAC-2639-C921-F48016E31488'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'038'~&~	~&~'E5B53A72-E420-9BC2-D204-05FEB8DDAEFA'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'039'~&~	~&~'BB5DEF6B-2D49-B5DC-0C2A-E99A45524712'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'040'~&~	~&~'F4EFE275-79EB-9698-5733-1A999C97A9B0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'041'~&~	~&~'47AB0DF4-F77B-C9B1-F957-B57A2F3A978D'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'042'~&~	~&~'78F2E1C0-8D56-5716-B737-30BE6BD12B71'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'043'~&~	~&~'FA7C9C2F-BABD-9706-19F9-AD9B9017AC21'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'044'~&~	~&~'F5DDA76E-0B23-D61C-41CE-DBD379FD671E'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'045'~&~	~&~'47ABCDD9-3ADC-E8B1-7636-3915A452CBB5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'046'~&~	~&~'269393E5-41A2-AA53-1166-FCEDC27DA9C3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'047'~&~	~&~'5AB80BD6-161D-48FC-964D-AB0E7A59B9A7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'048'~&~	~&~'34E295C3-AA2C-196D-9B07-995905C00497'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'049'~&~	~&~'62E36790-5C65-50A3-1F80-71F3E4FCB1D2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'050'~&~	~&~'704B07FB-8C4D-BF85-CD3E-0E18215AADAB'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'051'~&~	~&~'422A2816-AFD4-4046-9959-C88C1762A896'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'052'~&~	~&~'3E75B5DC-3264-C185-0710-35FAE16A1895'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'053'~&~	~&~'CAB034B2-028B-CD7E-7E2E-8AFD391FBE73'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'054'~&~	~&~'B0B8E5F8-0144-FF41-1319-14D9EA85E6D9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'055'~&~	~&~'B6DE8F54-5E6E-91C4-F91E-241B574C186D'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'056'~&~	~&~'7FCB7C4E-4D09-664F-B597-D3A4819D3E6E'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'057'~&~	~&~'EBCE9EBF-6CCF-FF39-46F1-78D02374FFD7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'058'~&~	~&~'BD0BA072-2031-197E-92F0-D7773F88C090'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'059'~&~	~&~'9CB41102-F6C8-1B92-F59C-4E7FBF9DB75C'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'060'~&~	~&~'8393A886-CD61-9E2E-929D-C4B3ACFA2B40'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'061'~&~	~&~'DF778A86-F3E2-D6FA-A587-C002ED33CBCE'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'062'~&~	~&~'9C1E66ED-ADD9-869B-1917-A2078D9F8BBA'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'063'~&~	~&~'86176827-7936-F39B-FEFB-5C712452EAA2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'064'~&~	~&~'76EFB7CB-33F8-928D-EF78-FC86EBB81958'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'065'~&~	~&~'2A951804-3D89-1DE9-FAE7-FDD6820AB754'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'066'~&~	~&~'D595AEAE-3E22-0D1E-6E95-A8554B0CCA15'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'067'~&~	~&~'2CC02CD2-5902-2818-42F8-F198D6918781'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'068'~&~	~&~'33FB0982-BEA4-B486-B04F-8E3000597A37'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'069'~&~	~&~'16C74808-622A-B023-D1D7-D9443630D53D'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'070'~&~	~&~'1398F9DE-9A85-F7B6-2C19-964389D97872'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'071'~&~	~&~'85F08BA1-A05A-B921-B59F-95164760FBE0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'072'~&~	~&~'15FE671B-7B29-BC66-3CD9-D5F483329A70'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'073'~&~	~&~'428EA7FF-A3EA-F8E6-C386-D16BB9C085FF'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'074'~&~	~&~'416DCC5B-1182-CDC1-57BB-B184048856A9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'075'~&~	~&~'CEBA50AD-0464-0DC2-FE0C-602ED6F6F072'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'076'~&~	~&~'05041123-803F-F046-F731-BDC1C29A98CB'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'077'~&~	~&~'4FC340B1-4585-2EAF-AAEF-7E1EB0DC99F2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'078'~&~	~&~'627F8A63-87D9-8804-6E81-98FCD8458BB2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'079'~&~	~&~'6FD0041C-F067-76A6-2B65-F7594FE69D46'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'080'~&~	~&~'183FAE0A-1753-C608-D144-6FAEE8E0C779'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'081'~&~	~&~'70C07A8D-6B02-B388-3463-7682F64776C9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'082'~&~	~&~'81D2ED93-A7A5-986B-282D-A29DDD423E6B'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'083'~&~	~&~'5E2D44B3-1676-4A91-1A90-D8D849AF039E'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'084'~&~	~&~'14AFA360-99A8-48D7-DA3E-DE7EE4D45014'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'085'~&~	~&~'A25F13F5-4664-1FA9-0220-DDB1EAE27CB3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'086'~&~	~&~'AF3173CE-8BF5-1CBD-0615-D8B1D5036914'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'087'~&~	~&~'3C98C8B6-70F6-8733-1184-EF602D1AB99E'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'088'~&~	~&~'06A08BF6-92F7-674A-F261-D3253D1AB2F8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'089'~&~	~&~'C126275E-D2F0-C55B-05E1-41A30D455BA0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'090'~&~	~&~'4194F479-3B97-E940-ADEE-124CF1EDCDF7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'091'~&~	~&~'4A1970BA-24C6-A22D-A53B-B8B176EA9CC3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'092'~&~	~&~'FC9A52EE-220E-4068-5C69-306555AE66B0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'093'~&~	~&~'0E47D9C7-D20B-D396-CB1C-642AD5618131'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'094'~&~	~&~'F64C3A66-A2FF-C2FF-AC01-44E4CD1E713F'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'095'~&~	~&~'985478B6-C223-563D-8BD0-AC559EB54EC8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'096'~&~	~&~'CA7CC671-4783-9A74-A807-F6811DF32AC7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'097'~&~	~&~'A63A42E8-5E7A-E27B-7B23-33875562D524'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'098'~&~	~&~'69FD9A7C-3BD2-B1BA-B033-247D41B3D83D'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'099'~&~	~&~'2F831332-F69B-5A4E-394E-D6711EB4FE5A'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'100'~&~	~&~'086F5DE6-7C2C-AA9C-114D-C5002C5D4DD3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'101'~&~	~&~'57AD0BCD-8EB5-E8F6-7FC1-EAF85E4AB8E0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'102'~&~	~&~'6110068C-098F-BFE4-5D1D-D7AF3C9D68CA'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'103'~&~	~&~'E75AB3FF-E660-2C86-0C05-29B0860700E1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'104'~&~	~&~'629C3CA9-42DC-E517-4EEA-46C6F59CCCD6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'105'~&~	~&~'8D51EA00-FAEC-93D1-7D22-26F908A50337'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'106'~&~	~&~'BEF81B2B-DC4F-F127-073D-F3FFB31A4D3E'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'107'~&~	~&~'2A778F33-E39F-284E-FCDF-6DB9E7ED6BDA'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'108'~&~	~&~'B03CC239-2007-45F0-51A9-F4EEB0DE8ED5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'109'~&~	~&~'17296A8D-576E-61C1-71BF-E6ED920009F0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'110'~&~	~&~'8F8CCEC9-D202-D0C0-83BE-209134723512'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'111'~&~	~&~'0243C82D-EF68-168D-805D-C014AC03C0FD'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'112'~&~	~&~'83E0F53C-C7EA-104C-EB1F-83F66C0A9E2D'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'113'~&~	~&~'A4040167-E48A-FB02-BD3B-F375EDEB4BB0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'114'~&~	~&~'14BA4195-E4D8-5B71-7397-7BFE647BE759'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'115'~&~	~&~'4638CEF0-514E-A09E-AFA6-26630D5737AF'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'116'~&~	~&~'9C321933-CE84-C250-4660-0713C033F052'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'117'~&~	~&~'1CBEB93F-DB6E-C663-38E0-549B28BEF9FE'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'118'~&~	~&~'D62A3770-AAAA-5980-BE39-BF923C212F7A'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'119'~&~	~&~'EA2889BD-9CD5-D7A5-D292-3849EE208CB4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'120'~&~	~&~'6806B294-8F0F-32D1-328D-424E4FC153BA'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'121'~&~	~&~'3147DF83-3325-190F-9B8E-F0A6F956EB58'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'122'~&~	~&~'6314F5DB-0B3A-5E48-B1C3-2EC8F644B52B'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'123'~&~	~&~'91911AFD-66E6-6660-E533-6BD8E3EF2C42'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'124'~&~	~&~'F6443FBD-C590-47B1-3F8B-DBABED9775E6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'125'~&~	~&~'6C9392F0-C23C-6C74-6F95-19A2B7DC297B'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'126'~&~	~&~'C58EAE2C-C456-FD16-4301-7EB77B3FFAC8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'127'~&~	~&~'F5C77541-9490-C0E4-A964-D8D990D5437B'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'128'~&~	~&~'0C7DBA73-68AB-CB49-F9F8-7D7FAE562449'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'129'~&~	~&~'BC1C1B60-18D9-1095-F13A-FBD9FEE1F80D'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'130'~&~	~&~'9DFE5533-6AD2-A961-2305-8929B7EB10F7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'131'~&~	~&~'25380E5D-69AC-C160-21EC-442FAA258FCE'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'000'~&~	~&~'3D65CCB7-FED8-89A9-1E9A-B0FAA51C9580'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'001'~&~	~&~'B4E461B7-0E61-D4C2-55C3-3FBC33649798'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'002'~&~	~&~'B594EBA7-1CB9-C775-1B0F-FA6B6A059859'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'003'~&~	~&~'B4BC39B2-8BD4-5E64-4EF7-108AE0BE7B1C'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'004'~&~	~&~'B6653CA7-7864-6685-6EE6-38120C29BB62'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'005'~&~	~&~'45947589-B5AA-3BAB-5196-65B622916730'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'006'~&~	~&~'CC1225C2-C5EB-1989-4BB8-05C566F752AC'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'007'~&~	~&~'688FE07C-0987-AEDB-40BF-7CC010BE0CF1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'008'~&~	~&~'EFDCD771-2916-B182-BB53-EB8AC6D110FA'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'009'~&~	~&~'0C5153BC-CD9A-6978-43E4-0F531FB17BA2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'010'~&~	~&~'3E2F88C0-8E16-750B-9522-59055A79EAD9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'011'~&~	~&~'B24D9EAC-AA73-8559-16CF-B151A6F3DF50'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'012'~&~	~&~'2DF2F8F0-997A-F967-3836-B962641DBC32'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'013'~&~	~&~'0FEE733F-2150-7FD9-3311-0728D9FDEF8D'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'014'~&~	~&~'97F5D673-8E9A-ACF7-2877-69475157B2F1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'015'~&~	~&~'1589445E-1C80-293A-62D5-3F3B40651364'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'016'~&~	~&~'024D8AF4-CB32-E142-E14A-FA092149C686'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'017'~&~	~&~'F21336BE-A63B-7BCA-321F-AD8B9C6C683E'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'018'~&~	~&~'236FFB68-35AD-210E-3F2E-EF94FE8FB2BB'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'019'~&~	~&~'C6EB3969-9FCF-EC0A-6C3D-0CCBD63035CF'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'020'~&~	~&~'1F0668BF-77B8-0978-6B96-2CBAE4475A40'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'021'~&~	~&~'D2D7DCA2-E127-E81B-52C7-F76ED557B50C'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'022'~&~	~&~'6CE67BD3-1C94-217B-9F92-B3CE0FFE6F8F'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'023'~&~	~&~'CD3845ED-4754-7890-E057-46A147CFB24E'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'024'~&~	~&~'C197CED6-FFA3-FBB6-3151-C7E93AA0986D'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'025'~&~	~&~'9DAE1DA3-8ED8-A67F-2D2A-1A97068EA544'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'026'~&~	~&~'7014670A-F228-D88E-D503-46790834B564'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'027'~&~	~&~'76E8687D-90A9-CC60-D6E1-859ECF6BA7AA'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'028'~&~	~&~'097B45A6-9D2C-2035-A512-0127359E0188'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'029'~&~	~&~'149F6344-F2A8-EA11-8C15-B705AF7FD3E1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'030'~&~	~&~'B160BF11-DFA0-74B1-59FB-DC83A44718F5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'031'~&~	~&~'043A0269-638C-D319-9FF2-C5CC91F8153A'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'032'~&~	~&~'D6F81064-ED3C-EBEB-4B83-3AA418DAE0C8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'033'~&~	~&~'8CF24DF2-8FB0-8AD2-FD32-03AE32F8AA29'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'034'~&~	~&~'0F269FF8-C3C9-60AD-3C33-89BF10D288B9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'035'~&~	~&~'8FB40713-6C2F-33C1-26F8-27C332FCFDB6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'036'~&~	~&~'7605004B-37DC-030C-68C9-81474BF2D60B'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'037'~&~	~&~'B2A5CDBD-0878-28A7-A7C5-763F6BDEA984'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'038'~&~	~&~'9F28A52B-CD00-6BF1-5CD8-43018B06F178'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'039'~&~	~&~'593E2DDA-7C4A-FBDE-3571-85169C711C75'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'040'~&~	~&~'43ACBC50-CA9F-019E-E726-9331529ED5C6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'041'~&~	~&~'E2E8622F-446F-A3CF-DB6C-FED955A19276'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'042'~&~	~&~'407BB00F-7CEC-404E-F60D-97CDA67E46AD'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'043'~&~	~&~'7C5EA2B3-765B-FA01-5FDD-668DC72161A0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'044'~&~	~&~'23C392C5-081D-54D0-59C7-631508587F55'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'045'~&~	~&~'D522B28A-6123-249A-EB87-5680207F98F2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
