HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FIN_SUB_OBJ_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~FIN_SUB_OBJ_CD_NM::VARCHAR~&~	~&~FIN_SUBOBJ_SHRT_NM::VARCHAR~&~	~&~FIN_SUBOBJ_ACTV_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WBO'~&~	~&~'3155af1f-f05a-4a15-b62f-92c7cf71b36c'~&~	~&~'2'~&~	~&~'Business Office Wages'~&~	~&~'Buss Office'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WGD'~&~	~&~'c89d00b9-0c21-4bb0-b4b4-956c72d7093f'~&~	~&~'2'~&~	~&~'Grader Service Wages'~&~	~&~'Grader'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WIN'~&~	~&~'031385df-e757-4531-b24e-eab29d1795aa'~&~	~&~'2'~&~	~&~'Instructional Support Wages'~&~	~&~'Instruct.'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WMO'~&~	~&~'f3fb9a6b-b81d-48b3-81ee-4aa41f14b99c'~&~	~&~'2'~&~	~&~'Main Office Wages'~&~	~&~'Main Office'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WTS'~&~	~&~'07c328d8-7e06-4373-b176-7c22f56b8f75'~&~	~&~'2'~&~	~&~'Tech Support Wages'~&~	~&~'Tech Support'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SAC'~&~	~&~'b04bab35-ece8-455f-a26c-e395beb56150'~&~	~&~'2'~&~	~&~'Animal Care Supplies'~&~	~&~'Animal Care'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SAO'~&~	~&~'d56021a8-bd7c-43e5-9907-9105112c8766'~&~	~&~'2'~&~	~&~'Advising Office Supplies'~&~	~&~'Advising Off'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SAS'~&~	~&~'193420e0-d0dc-43c6-a20a-0f3b9b018784'~&~	~&~'2'~&~	~&~'Academic Services Office'~&~	~&~'Academic Ser'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SBO'~&~	~&~'36f4a737-8c21-4899-bf3e-3722480dbdc6'~&~	~&~'2'~&~	~&~'Business Office Supplies'~&~	~&~'Buss Office'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SBS'~&~	~&~'84151e5c-48dc-4da6-a94c-49f2924e2044'~&~	~&~'2'~&~	~&~'Building Services Supplies'~&~	~&~'Bldg Service'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SCB'~&~	~&~'530a62e5-2718-477f-8bea-960cfc25d9b0'~&~	~&~'2'~&~	~&~'Supplies Cabinet'~&~	~&~'Supply Cab'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SCL'~&~	~&~'253e7d68-5ab2-42d6-a4c0-a6c0907d334a'~&~	~&~'2'~&~	~&~'Cause Library Supplies'~&~	~&~'CAUSE Supply'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SCO'~&~	~&~'1a7d00d1-e0f4-42dc-a0f4-1191f785159f'~&~	~&~'2'~&~	~&~'Chair's Office Supplies'~&~	~&~'Chair Office'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SCQ'~&~	~&~'5bb67a3b-20ec-4086-89f3-3b93432d8623'~&~	~&~'2'~&~	~&~'Colloquium Supplies'~&~	~&~'Colloquium'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SCS'~&~	~&~'6adfa096-7a52-499a-bdd8-8fb8e49786b2'~&~	~&~'2'~&~	~&~'Clinical Sciences Supplies'~&~	~&~'Clinic'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SFC'~&~	~&~'e03d232e-1368-4be0-a153-da7a2b6cf1a9'~&~	~&~'2'~&~	~&~'Faculty Supplies'~&~	~&~'Faculty'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SFR'~&~	~&~'9943ae5b-132c-479b-8a9d-709240a2f887'~&~	~&~'2'~&~	~&~'Faculty Recruitment'~&~	~&~'Faculty Recr'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SGS'~&~	~&~'9d03f34b-7b1d-4135-9978-0f92eea0e809'~&~	~&~'2'~&~	~&~'Grant Support Supplies'~&~	~&~'Gnt Support'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SLB'~&~	~&~'038b16fa-15f6-4d71-8114-8088d235acb1'~&~	~&~'2'~&~	~&~'Labs Supplies'~&~	~&~'Labs Supply'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SLN'~&~	~&~'6b53f160-e857-4728-93b1-932dbc76042d'~&~	~&~'2'~&~	~&~'LAN Supplies'~&~	~&~'LAN'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SRF'~&~	~&~'34aa6ef6-b6c1-404b-8ad6-732e82501b4a'~&~	~&~'2'~&~	~&~'Retired Faculty Supplies'~&~	~&~'Retired Fac'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SSC'~&~	~&~'3eec8bbd-a1e6-4a65-8c1c-5e908c7d2113'~&~	~&~'2'~&~	~&~'Secretarial Supplies'~&~	~&~'Secreterial'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SSR'~&~	~&~'7ace7764-3fc5-457a-b751-b2b186955f69'~&~	~&~'2'~&~	~&~'Student Recruitment'~&~	~&~'GS Recruit'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SSS'~&~	~&~'707c6d28-5abd-4102-8807-950df55b2a50'~&~	~&~'2'~&~	~&~'Social Student Supplies'~&~	~&~'Social GS'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'STS'~&~	~&~'bd0dfa26-4f14-471b-9a04-4d39899a7a30'~&~	~&~'2'~&~	~&~'Tech Support Supplies'~&~	~&~'Tech Support'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'7900'~&~	~&~'SBS'~&~	~&~'cd08f334-0de3-481d-ac63-486419c284b3'~&~	~&~'2'~&~	~&~'S BREHM COMPENSATION'~&~	~&~'s brehm'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'0308160'~&~	~&~'8160'~&~	~&~'07'~&~	~&~'12a6713c-3818-48af-a08d-2341399b5b94'~&~	~&~'2'~&~	~&~'SUM I BURSAR AR'~&~	~&~'SUM I AR'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'0308160'~&~	~&~'8160'~&~	~&~'08'~&~	~&~'04ef1f85-54aa-4a69-8909-9b845ba6cd71'~&~	~&~'2'~&~	~&~'FALL BURSAR AR'~&~	~&~'FALL AR'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'0308160'~&~	~&~'8160'~&~	~&~'09'~&~	~&~'d81c16ad-beae-44d5-9508-abbb2a11288c'~&~	~&~'2'~&~	~&~'SPRING BURSAR AR'~&~	~&~'SPRING AR'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'0308160'~&~	~&~'8160'~&~	~&~'10'~&~	~&~'39aea76a-1466-4409-af27-fa1e314a0517'~&~	~&~'2'~&~	~&~'SUM II BURSAR AR'~&~	~&~'SUM II AR'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'EA'~&~	~&~'0308460'~&~	~&~'8460'~&~	~&~'07'~&~	~&~'75384c70-c081-4937-a04d-02b508d1847c'~&~	~&~'2'~&~	~&~'SUMMER 1 PREPAID'~&~	~&~'SUM 1 PPD'~&~	~&~'Y'~&~	~&~]RECORD
