HEADER[~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~DESCRSHORT::VARCHAR~&~	~&~COMPANY::VARCHAR~&~	~&~SETID_LOCATION::VARCHAR~&~	~&~LOCATION::VARCHAR~&~	~&~TAX_LOCATION_CD::VARCHAR~&~	~&~MANAGER_UNVL_ID::VARCHAR~&~	~&~MANAGER_POSN::VARCHAR~&~	~&~BUDGET_YR_END_DT::DECIMAL~&~	~&~BUDGET_LVL::VARCHAR~&~	~&~GL_EXPENSE::VARCHAR~&~	~&~EEO4_FUNCTION::VARCHAR~&~	~&~ACCIDENT_INS::VARCHAR~&~	~&~SI_ACCIDENT_NUM::VARCHAR~&~	~&~HAZARD::VARCHAR~&~	~&~ESTABID::VARCHAR~&~	~&~RISKCD::VARCHAR~&~	~&~FTE_EDIT_INDC::VARCHAR~&~	~&~DEPT_TENURE_FLG::VARCHAR~&~	~&~TL_DISTRIB_INFO::VARCHAR~&~	~&~USE_BUDGETS::VARCHAR~&~	~&~USE_ENCUMBRANCES::VARCHAR~&~	~&~USE_DISTRIBUTION::VARCHAR~&~	~&~BUDGET_DEPTID::VARCHAR~&~	~&~DIST_PRORATE_OPTN::VARCHAR~&~	~&~HP_STATS_DEPT_CD::VARCHAR~&~	~&~HP_STATS_FACULTY::VARCHAR~&~	~&~ACCOUNTING_OWNER::VARCHAR~&~	~&~COUNTRY_GRP::VARCHAR~&~	~&~IU_ORG_MAIL_DRP_CD::VARCHAR~&~	~&~IU_ORG_ADDRESS_2::VARCHAR~&~	~&~IU_ORG_ADDRESS_3::VARCHAR~&~	~&~IU_CAMPUS_CD::VARCHAR~&~	~&~IU_CAMPUS_BLDG::VARCHAR~&~	~&~IU_CAMPUS_ROOM::VARCHAR~&~	~&~IU_POSN_ALLOW_FL::VARCHAR~&~	~&~IU_TENURE_ALLOW_FL::VARCHAR~&~	~&~IU_TITLE_ALLOW_FL::VARCHAR~&~	~&~IU_OCC_UN_ALLOW_FL::VARCHAR~&~	~&~ORG_FSCL_APRVR_UID::VARCHAR~&~	~&~LAST_UPDATE_DATE::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'BL'~&~	~&~'POLS'~&~	~&~'11400DC3EF81041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-POLS'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'2552202601'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-POLS'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'2552202601'~&~	~&~'1092891600000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'POSC'~&~	~&~'11400DC3EF89041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-POSC'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-POSC'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'POYC'~&~	~&~'11400DC3EF82041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-POYC'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'4406304317'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'2506704099'~&~	~&~'1092632400000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PROF'~&~	~&~'11400DC3EF83041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-PROF'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-PROF'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSAF'~&~	~&~'11400DC3EF84041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-PSAF'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'4507204997'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-PSAF'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'1025 E. 7TH STREET'~&~	~&~NULL~&~	~&~'BL'~&~	~&~'BL119'~&~	~&~'179'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'3083208092'~&~	~&~'1101963600000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'11400DC3EF85041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-PSY'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'3421900658'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-PSY'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'4318506633'~&~	~&~'1092891600000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PSYC'~&~	~&~'11400DC3EF86041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-PSYC'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-PSYC'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PTCR'~&~	~&~'11400DC3F3DC041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-PTCR'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1087275600000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PUBD'~&~	~&~'11400DC3F423041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-PUBD'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1087275600000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PUBL'~&~	~&~'11400DC3F424041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-PUBL'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1087275600000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'PUBS'~&~	~&~'11400DC3EF87041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-PUBS'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-PUBS'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'QBA'~&~	~&~'11400DC3EF8A041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-QBA'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-QBA'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'RAON'~&~	~&~'11400DC3EF8B041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-RAON'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-RAON'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'RAST'~&~	~&~'11400DC3EF88041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-RAST'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-RAST'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'RCA'~&~	~&~'11400DC3F425041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-RCA'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1087275600000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'RCAD'~&~	~&~'11400DC3EF8C041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-RCAD'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-RCAD'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'RCC'~&~	~&~'11400DC3EF96041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-RCC'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-RCC'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'RCI'~&~	~&~'11400DC3F44E041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-RCI'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'4052406505'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-RUAD'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~'BL007'~&~	~&~'116'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'4052406505'~&~	~&~'1098075600000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'RCOM'~&~	~&~'11400DC3F38A041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-RCOM'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'4406304317'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'1730300231'~&~	~&~'1103086800000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'RDEV'~&~	~&~'11400DC3EF8D041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-RDEV'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-RDEV'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'READ'~&~	~&~'11400DC3EF8E041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-READ'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-READ'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'RECP'~&~	~&~'11400DC3EF8F041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-RECP'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'630'~&~	~&~'D'~&~	~&~' '~&~	~&~'15'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'IU'~&~	~&~' '~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-RECP'~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~' '~&~	~&~'BL'~&~	~&~NULL~&~	~&~' '~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'1036213200000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'RECS'~&~	~&~'11400DC3EF90041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-RECS'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'4507204997'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-RECS'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'1025 E. 7TH STREET'~&~	~&~'HPER 290'~&~	~&~'BL'~&~	~&~'BL091'~&~	~&~'290'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'2020303640'~&~	~&~'1101963600000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'REEI'~&~	~&~'11400DC3EF91041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-REEI'~&~	~&~'IU'~&~	~&~'IUBLA'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'2396907870'~&~	~&~NULL~&~	~&~'630'~&~	~&~'D'~&~	~&~NULL~&~	~&~'15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'IU'~&~	~&~NULL~&~	~&~'N'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'N'~&~	~&~'BL-REEI'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'Y'~&~	~&~'2396907870'~&~	~&~'1092891600000'~&~	~&~]RECORD
RECORD[~&~	~&~'BL'~&~	~&~'REGR'~&~	~&~'11400DC3EF92041EE043814FD881041E'~&~	~&~'1'~&~	~&~'BL-REGR'~&~	~&~'IU'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'2950605083'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'BL'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~'N'~&~	~&~'N'~&~	~&~'Y'~&~	~&~'4960507840'~&~	~&~'1040187600000'~&~	~&~]RECORD
