HEADER[~&~	~&~PUR_COMM_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~PUR_COMM_DESC::VARCHAR~&~	~&~PUR_SALES_TAX_IND::VARCHAR~&~	~&~ITM_RSTRC_IND::VARCHAR~&~	~&~SNSTV_DTA_CD::VARCHAR~&~	~&~DOBJ_MAINT_CD_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'316992'~&~	~&~'486D34788CF7C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Women's Handbag and Purse Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'316993'~&~	~&~'486D34788CF8C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Personal Leather Good (except Women's Handbag and Purse) Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'316999'~&~	~&~'486D34788CF9C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'All Other Leather Good and Allied Product Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32'~&~	~&~'486D34788788C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'321'~&~	~&~'486D347887ADC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Wood Product Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3211'~&~	~&~'486D34788839C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Sawmills and Wood Preservation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32111'~&~	~&~'486D347889BEC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Sawmills and Wood Preservation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'321113'~&~	~&~'486D34788CFAC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Sawmills'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'321114'~&~	~&~'486D34788CFBC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Wood Preservation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3212'~&~	~&~'486D3478883AC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Veneer, Plywood, and Engineered Wood Product Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32121'~&~	~&~'486D347889BFC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Veneer, Plywood, and Engineered Wood Product Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'321211'~&~	~&~'486D34788CFCC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Hardwood Veneer and Plywood Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'321212'~&~	~&~'486D34788CFDC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Softwood Veneer and Plywood Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'321213'~&~	~&~'486D34788CFEC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Engineered Wood Member (except Truss) Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'321214'~&~	~&~'486D34788CFFC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Truss Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'321219'~&~	~&~'486D34788D00C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Reconstituted Wood Product Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3219'~&~	~&~'486D3478883BC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Wood Product Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32191'~&~	~&~'486D347889C0C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Millwork'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'321911'~&~	~&~'486D34788D01C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Wood Window and Door Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'321912'~&~	~&~'486D34788D02C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Cut Stock, Resawing Lumber, and Planing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'321918'~&~	~&~'486D34788D03C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Millwork (including Flooring)'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32192'~&~	~&~'486D347889C1C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Wood Container and Pallet Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'321920'~&~	~&~'486D34788D04C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Wood Container and Pallet Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32199'~&~	~&~'486D347889C2C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'All Other Wood Product Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'321991'~&~	~&~'486D34788D05C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Manufactured Home (Mobile Home) Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'321992'~&~	~&~'486D34788D06C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Prefabricated Wood Building Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'321999'~&~	~&~'486D34788D07C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'All Other Miscellaneous Wood Product Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322'~&~	~&~'486D347887AEC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Paper Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3221'~&~	~&~'486D3478883CC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Pulp, Paper, and Paperboard Mills'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32211'~&~	~&~'486D347889C3C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Pulp Mills'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322110'~&~	~&~'486D34788D08C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Pulp Mills'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32212'~&~	~&~'486D347889C4C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Paper Mills'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322121'~&~	~&~'486D34788D09C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Paper (except Newsprint) Mills'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322122'~&~	~&~'486D34788D0AC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Newsprint Mills'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32213'~&~	~&~'486D347889C5C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Paperboard Mills'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322130'~&~	~&~'486D34788D0BC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Paperboard Mills'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3222'~&~	~&~'486D3478883DC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Converted Paper Product Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32221'~&~	~&~'486D347889C6C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Paperboard Container Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322211'~&~	~&~'486D34788D0CC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Corrugated and Solid Fiber Box Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322212'~&~	~&~'486D34788D0DC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Folding Paperboard Box Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322213'~&~	~&~'486D34788D0EC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Setup Paperboard Box Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322214'~&~	~&~'486D34788D0FC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Fiber Can, Tube, Drum, and Similar Products Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322215'~&~	~&~'486D34788D10C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Nonfolding Sanitary Food Container Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32222'~&~	~&~'486D347889C7C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Paper Bag and Coated and Treated Paper Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322221'~&~	~&~'486D34788D11C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Coated and Laminated Packaging Paper Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322222'~&~	~&~'486D34788D12C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Coated and Laminated Paper Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322223'~&~	~&~'486D34788D13C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Coated Paper Bag and Pouch Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322224'~&~	~&~'486D34788D14C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Uncoated Paper and Multiwall Bag Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322225'~&~	~&~'486D34788D15C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Laminated Aluminum Foil Manufacturing for Flexible Packaging Uses'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322226'~&~	~&~'486D34788D16C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Surface-Coated Paperboard Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32223'~&~	~&~'486D347889C8C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Stationery Product Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322231'~&~	~&~'486D34788D17C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Die-Cut Paper and Paperboard Office Supplies Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322232'~&~	~&~'486D34788D18C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Envelope Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322233'~&~	~&~'486D34788D19C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Stationery, Tablet, and Related Product Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32229'~&~	~&~'486D347889C9C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Converted Paper Product Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322291'~&~	~&~'486D34788D1AC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Sanitary Paper Product Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'322299'~&~	~&~'486D34788D1BC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'All Other Converted Paper Product Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'323'~&~	~&~'486D347887AFC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Printing and Related Support Activities'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3231'~&~	~&~'486D3478883EC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Printing and Related Support Activities'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32311'~&~	~&~'486D347889CAC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Printing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'323110'~&~	~&~'486D34788D1CC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Commercial Lithographic Printing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'323111'~&~	~&~'486D34788D1DC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Commercial Gravure Printing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'323112'~&~	~&~'486D34788D1EC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Commercial Flexographic Printing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'323113'~&~	~&~'486D34788D1FC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Commercial Screen Printing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'323114'~&~	~&~'486D34788D20C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Quick Printing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'323115'~&~	~&~'486D34788D21C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Digital Printing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'323116'~&~	~&~'486D34788D22C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Manifold Business Forms Printing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'323117'~&~	~&~'486D34788D23C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Books Printing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'323118'~&~	~&~'486D34788D24C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Blankbook, Looseleaf Binders, and Devices Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'323119'~&~	~&~'486D34788D25C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Commercial Printing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32312'~&~	~&~'486D347889CBC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Support Activities for Printing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'323121'~&~	~&~'486D34788D26C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Tradebinding and Related Work'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'323122'~&~	~&~'486D34788D27C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Prepress Services'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'324'~&~	~&~'486D347887B0C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Petroleum and Coal Products Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3241'~&~	~&~'486D3478883FC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Petroleum and Coal Products Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32411'~&~	~&~'486D347889CCC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Petroleum Refineries'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'324110'~&~	~&~'486D34788D28C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Petroleum Refineries'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32412'~&~	~&~'486D347889CDC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Asphalt Paving, Roofing, and Saturated Materials Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'324121'~&~	~&~'486D34788D29C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Asphalt Paving Mixture and Block Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'324122'~&~	~&~'486D34788D2AC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Asphalt Shingle and Coating Materials Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32419'~&~	~&~'486D347889CEC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Petroleum and Coal Products Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'324191'~&~	~&~'486D34788D2BC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Petroleum Lubricating Oil and Grease Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'324199'~&~	~&~'486D34788D2CC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'All Other Petroleum and Coal Products Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'325'~&~	~&~'486D347887B1C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Chemical Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3251'~&~	~&~'486D34788840C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Basic Chemical Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32511'~&~	~&~'486D347889CFC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Petrochemical Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'325110'~&~	~&~'486D34788D2DC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Petrochemical Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32512'~&~	~&~'486D347889D0C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Industrial Gas Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'325120'~&~	~&~'486D34788D2EC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Industrial Gas Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32513'~&~	~&~'486D347889D1C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Synthetic Dye and Pigment Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'325131'~&~	~&~'486D34788D2FC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Inorganic Dye and Pigment Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'325132'~&~	~&~'486D34788D30C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Synthetic Organic Dye and Pigment Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32518'~&~	~&~'486D347889D2C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Basic Inorganic Chemical Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'325181'~&~	~&~'486D34788D31C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Alkalies and Chlorine Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'325182'~&~	~&~'486D34788D32C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Carbon Black Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'325188'~&~	~&~'486D34788D33C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'All Other Basic Inorganic Chemical Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32519'~&~	~&~'486D347889D3C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Basic Organic Chemical Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'325191'~&~	~&~'486D34788D34C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Gum and Wood Chemical Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'325192'~&~	~&~'486D34788D35C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Cyclic Crude and Intermediate Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'325193'~&~	~&~'486D34788D36C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Ethyl Alcohol Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'325199'~&~	~&~'486D34788D37C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'All Other Basic Organic Chemical Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'3252'~&~	~&~'486D34788841C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Resin, Synthetic Rubber, and Artificial Synthetic Fibers and Filaments Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'32521'~&~	~&~'486D347889D4C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Resin and Synthetic Rubber Manufacturing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'325211'~&~	~&~'486D34788D38C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Plastics Material and Resin Manufacturing'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
