HEADER[~&~	~&~FDOC_NBR::VARCHAR~&~	~&~FDOC_TYP_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~FDOC_50_CENT_AMT::DECIMAL~&~	~&~FDOC_25_CENT_AMT::DECIMAL~&~	~&~FDOC_10_CENT_AMT::DECIMAL~&~	~&~FDOC_5_CENT_AMT::DECIMAL~&~	~&~FDOC_1_CENT_AMT::DECIMAL~&~	~&~FDOC_OTHR_CENT_AMT::DECIMAL~&~	~&~FDOC_100_CENT_AMT::DECIMAL~&~	~&~CSHR_STAT_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'AR7027804'~&~	~&~'CR'~&~	~&~'14034DEF1C214D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.50'~&~	~&~'0.90'~&~	~&~'0.25'~&~	~&~'0.06'~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AR7971704'~&~	~&~'CD'~&~	~&~'14034DEF1CEA4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AR7971704'~&~	~&~'CR'~&~	~&~'14034DEF1CEB4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AR9284104'~&~	~&~'CD'~&~	~&~'14034DEF1AF24D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AR9284104'~&~	~&~'CR'~&~	~&~'14034DEF1AF34D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AS0222804'~&~	~&~'CD'~&~	~&~'14034DEF1C034D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AS0222804'~&~	~&~'CR'~&~	~&~'14034DEF1C044D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AS8765604'~&~	~&~'CD'~&~	~&~'14034DEF1EAF4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~'1.00'~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AS8765604'~&~	~&~'CR'~&~	~&~'14034DEF1EB04D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~'1.00'~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AU1546904'~&~	~&~'CD'~&~	~&~'14034DEF17694D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AU1546904'~&~	~&~'CR'~&~	~&~'14034DEF176A4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AU3082504'~&~	~&~'CD'~&~	~&~'14034DEF1BDB4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.25'~&~	~&~'0.20'~&~	~&~'0.05'~&~	~&~'0.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AU3082504'~&~	~&~'CR'~&~	~&~'14034DEF1BDC4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.25'~&~	~&~'0.20'~&~	~&~'0.05'~&~	~&~'0.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AU4110104'~&~	~&~'CD'~&~	~&~'14034DEF1C904D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'2.75'~&~	~&~'0.80'~&~	~&~'0.20'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AU4110104'~&~	~&~'CR'~&~	~&~'14034DEF1C914D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'2.75'~&~	~&~'0.80'~&~	~&~'0.20'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AV0939704'~&~	~&~'CD'~&~	~&~'14034DEF1D284D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'1.20'~&~	~&~'0.35'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AV0939704'~&~	~&~'CR'~&~	~&~'14034DEF1D294D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'1.20'~&~	~&~'0.35'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AV3369104'~&~	~&~'CD'~&~	~&~'14034DEF1E994D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.75'~&~	~&~'2.80'~&~	~&~'0.45'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AV3369104'~&~	~&~'CR'~&~	~&~'14034DEF1E9A4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.75'~&~	~&~'2.80'~&~	~&~'0.45'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AV4286904'~&~	~&~'CD'~&~	~&~'14034DEF1C184D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AV4286904'~&~	~&~'CR'~&~	~&~'14034DEF1C194D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AV7730804'~&~	~&~'CD'~&~	~&~'14034DEF19ED4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.75'~&~	~&~'0.90'~&~	~&~'0.25'~&~	~&~'0.35'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AV7730804'~&~	~&~'CR'~&~	~&~'14034DEF19EE4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.75'~&~	~&~'0.90'~&~	~&~'0.25'~&~	~&~'0.35'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AW6364304'~&~	~&~'CD'~&~	~&~'14034DEF1B184D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~'1.20'~&~	~&~'0.80'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AW6364304'~&~	~&~'CR'~&~	~&~'14034DEF1B194D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~'1.20'~&~	~&~'0.80'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AX7556704'~&~	~&~'CD'~&~	~&~'14034DEF1C344D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AX7556704'~&~	~&~'CR'~&~	~&~'14034DEF1C354D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AX7870704'~&~	~&~'CD'~&~	~&~'14034DEF19C74D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AX7870704'~&~	~&~'CR'~&~	~&~'14034DEF19C84D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AX9156504'~&~	~&~'CD'~&~	~&~'14034DEF1F1F4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AX9156504'~&~	~&~'CR'~&~	~&~'14034DEF1F204D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AY2228704'~&~	~&~'CD'~&~	~&~'14034DEF19044D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'2.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AY2228704'~&~	~&~'CR'~&~	~&~'14034DEF19054D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'2.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'AZ3660104'~&~	~&~'CD'~&~	~&~'14034DEF1D144D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'AZ3660104'~&~	~&~'CR'~&~	~&~'14034DEF1D154D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BA5206604'~&~	~&~'CD'~&~	~&~'14034DEF19C34D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BA5206604'~&~	~&~'CR'~&~	~&~'14034DEF19C44D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BB4513604'~&~	~&~'CD'~&~	~&~'14034DEF1E9D4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BB4513604'~&~	~&~'CR'~&~	~&~'14034DEF1E9E4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BC3451404'~&~	~&~'CD'~&~	~&~'14034DEF1F074D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BC3451404'~&~	~&~'CR'~&~	~&~'14034DEF1F084D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BC4233504'~&~	~&~'CD'~&~	~&~'14034DEF18924D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'2.75'~&~	~&~'0.80'~&~	~&~'0.20'~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BC4233504'~&~	~&~'CR'~&~	~&~'14034DEF18934D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'2.75'~&~	~&~'0.80'~&~	~&~'0.20'~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BD0308204'~&~	~&~'CD'~&~	~&~'14034DEF1F234D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BD0308204'~&~	~&~'CR'~&~	~&~'14034DEF1F244D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BD9722704'~&~	~&~'CD'~&~	~&~'14034DEF18254D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BD9722704'~&~	~&~'CR'~&~	~&~'14034DEF18264D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BF0055004'~&~	~&~'CD'~&~	~&~'14034DEF196F4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.30'~&~	~&~'0.20'~&~	~&~'0.30'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BF0055004'~&~	~&~'CR'~&~	~&~'14034DEF19704D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.30'~&~	~&~'0.20'~&~	~&~'0.30'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BF4953204'~&~	~&~'CD'~&~	~&~'14034DEF1CE44D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'0.70'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BF4953204'~&~	~&~'CR'~&~	~&~'14034DEF1CE54D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'0.70'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BF8247004'~&~	~&~'CD'~&~	~&~'14034DEF18634D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BF8247004'~&~	~&~'CR'~&~	~&~'14034DEF18644D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BF8577104'~&~	~&~'CD'~&~	~&~'14034DEF17CA4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.25'~&~	~&~'0.20'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BF8577104'~&~	~&~'CR'~&~	~&~'14034DEF17CB4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.25'~&~	~&~'0.20'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BG8017204'~&~	~&~'CD'~&~	~&~'14034DEF19A54D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'5.75'~&~	~&~'0.10'~&~	~&~'0.10'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BG8017204'~&~	~&~'CR'~&~	~&~'14034DEF19A64D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'5.75'~&~	~&~'0.10'~&~	~&~'0.10'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BH2425004'~&~	~&~'CD'~&~	~&~'14034DEF1E4D4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BH2425004'~&~	~&~'CR'~&~	~&~'14034DEF1E4E4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BI2013404'~&~	~&~'CD'~&~	~&~'14034DEF19F54D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BI2013404'~&~	~&~'CR'~&~	~&~'14034DEF19F64D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BI2031104'~&~	~&~'CD'~&~	~&~'14034DEF1E254D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'0.60'~&~	~&~'0.15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BI2031104'~&~	~&~'CR'~&~	~&~'14034DEF1E264D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'0.60'~&~	~&~'0.15'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BI3125404'~&~	~&~'CD'~&~	~&~'14034DEF17394D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~'0.30'~&~	~&~'0.10'~&~	~&~'0.10'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BI3125404'~&~	~&~'CR'~&~	~&~'14034DEF173A4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.50'~&~	~&~'0.30'~&~	~&~'0.10'~&~	~&~'0.10'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BI4449404'~&~	~&~'CD'~&~	~&~'14034DEF1DD34D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.25'~&~	~&~'1.80'~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BI4449404'~&~	~&~'CR'~&~	~&~'14034DEF1DD44D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.25'~&~	~&~'1.80'~&~	~&~'0.25'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BI4616904'~&~	~&~'CD'~&~	~&~'14034DEF1ADE4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~'0.20'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BI4616904'~&~	~&~'CR'~&~	~&~'14034DEF1ADF4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~'0.20'~&~	~&~'0.05'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BI5259004'~&~	~&~'CD'~&~	~&~'14034DEF1AE44D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BI5259004'~&~	~&~'CR'~&~	~&~'14034DEF1AE54D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BJ2644104'~&~	~&~'CR'~&~	~&~'14034DEF17714D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BJ7945404'~&~	~&~'CD'~&~	~&~'14034DEF185D4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~'0.20'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BJ7945404'~&~	~&~'CR'~&~	~&~'14034DEF185E4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~'0.20'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BJ9389704'~&~	~&~'CD'~&~	~&~'14034DEF18BA4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'0.30'~&~	~&~'0.20'~&~	~&~NULL~&~	~&~NULL~&~	~&~'4.00'~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BJ9389704'~&~	~&~'CR'~&~	~&~'14034DEF18BB4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'0.30'~&~	~&~'0.20'~&~	~&~NULL~&~	~&~NULL~&~	~&~'4.00'~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BK9997904'~&~	~&~'CD'~&~	~&~'14034DEF198B4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BK9997904'~&~	~&~'CR'~&~	~&~'14034DEF198C4D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BL2002104'~&~	~&~'CD'~&~	~&~'14034DEF1B784D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'BL2002104'~&~	~&~'CR'~&~	~&~'14034DEF1B794D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'BM2017404'~&~	~&~'CD'~&~	~&~'14034DEF1FB94D8CE043814FD8814D8C'~&~	~&~'1'~&~	~&~NULL~&~	~&~'0.75'~&~	~&~'1.10'~&~	~&~'2.55'~&~	~&~'1.50'~&~	~&~NULL~&~	~&~'4.00'~&~	~&~'X'~&~	~&~]RECORD
