HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_SERIES_ID::VARCHAR~&~	~&~AWRD_ICR_ENTRY_NBR::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~SUB_ACCT_NBR::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FIN_SUB_OBJ_CD::VARCHAR~&~	~&~TRN_DEBIT_CRDT_CD::VARCHAR~&~	~&~AWRD_ICR_RATE_PCT::DECIMAL~&~	~&~ACCT_ICR_RATE_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2020'~&~	~&~'020'~&~	~&~'2'~&~	~&~'695ce23f-aa9e-475d-8cd1-71f150f322c7'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'11.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'021'~&~	~&~'1'~&~	~&~'4aa0ef7c-5cdb-4ead-af82-b2fd957b806f'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'11.110'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'021'~&~	~&~'2'~&~	~&~'d3a868ca-5e57-4b7f-9e53-5b5d34d7e8c0'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'11.110'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'022'~&~	~&~'1'~&~	~&~'eac4c934-8d9b-451c-ad78-448c3ee4015a'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'11.140'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'022'~&~	~&~'2'~&~	~&~'6a3f8903-90fa-4814-99fd-545a37d4e1f3'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'11.140'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'023'~&~	~&~'1'~&~	~&~'b4ec28ff-0a4c-4ff1-95d3-264175f47dde'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'11.500'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'023'~&~	~&~'2'~&~	~&~'96e1c637-3170-41c4-a027-5567f030ea1e'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'11.500'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'024'~&~	~&~'1'~&~	~&~'f067d9d4-ec05-4726-b1ec-8bc5bcd87684'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'12.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'024'~&~	~&~'2'~&~	~&~'930c1b55-5660-46c6-b911-03dfc8135875'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'12.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'025'~&~	~&~'1'~&~	~&~'2de41f2f-2694-47b4-97ae-a2167c8d65ff'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'12.460'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'025'~&~	~&~'2'~&~	~&~'d9f69cb1-4d96-4cb1-981a-49df595870aa'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'12.460'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'026'~&~	~&~'1'~&~	~&~'4810d8fd-49f5-484b-92f9-eece5bd7ef75'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'12.500'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'026'~&~	~&~'2'~&~	~&~'581239fc-ee14-400c-9c17-bc07574cfe35'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'12.500'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'027'~&~	~&~'1'~&~	~&~'f9deeb1a-5772-482b-8137-154d66738324'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'12.540'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'027'~&~	~&~'2'~&~	~&~'223d2642-9188-4c9e-9267-69aafeac045d'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'12.540'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'028'~&~	~&~'1'~&~	~&~'ae81dadc-f39d-4d89-8ced-7eb961d0a463'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'12.780'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'028'~&~	~&~'2'~&~	~&~'eea425c2-8010-4068-8458-6023488e5631'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'12.780'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'029'~&~	~&~'1'~&~	~&~'854d3fc9-15d4-497f-9dec-c33dbe7c9519'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'13.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'029'~&~	~&~'2'~&~	~&~'5e312326-4650-4b4d-9e88-a1cadc9b3b38'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'13.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'030'~&~	~&~'1'~&~	~&~'37f3587b-8b20-4773-8d88-2ff1471293d4'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'14.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'030'~&~	~&~'2'~&~	~&~'1c47cf61-00be-41b1-8cd0-88e0d3d111fb'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'14.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'031'~&~	~&~'1'~&~	~&~'5bad49b3-b6af-4faa-b240-5db73c45804f'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'15.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'031'~&~	~&~'2'~&~	~&~'0e044546-a508-4b4f-a420-e9db770b520b'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'15.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'032'~&~	~&~'1'~&~	~&~'09ef44bf-460f-4d89-bad6-e856edee5435'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'15.920'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'032'~&~	~&~'2'~&~	~&~'6f12e61e-f70d-40de-ac94-c9f8b18ace5c'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'15.920'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'033'~&~	~&~'1'~&~	~&~'37327e04-e8a8-4d91-b1f0-2615c4469183'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'16.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'033'~&~	~&~'2'~&~	~&~'839a12b1-f440-4f6a-be56-b24e90ef2dc6'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'16.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'034'~&~	~&~'1'~&~	~&~'b353a919-c22d-4109-a2e7-6467fa5af2f5'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'16.190'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'034'~&~	~&~'2'~&~	~&~'1777c09f-738a-47a0-b2cb-3ff3aff6d959'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'16.190'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'035'~&~	~&~'1'~&~	~&~'235f2453-92ba-4cbc-8fbd-f47f0685df12'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'17.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'035'~&~	~&~'2'~&~	~&~'90e5e014-972f-4df0-a2a8-514995d31307'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'17.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'036'~&~	~&~'1'~&~	~&~'601c144b-78e4-4c29-aab5-8e4811230b3c'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'17.330'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'036'~&~	~&~'2'~&~	~&~'40c8d08d-8908-44ee-b18e-5f318ea4378b'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'17.330'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'037'~&~	~&~'1'~&~	~&~'a832f2e9-83d9-484b-bc87-3d881ade222a'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'17.340'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'037'~&~	~&~'2'~&~	~&~'a8703c56-91ce-436b-9b14-a7172facff0d'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'17.340'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'038'~&~	~&~'1'~&~	~&~'72b9ca30-c4cf-48e7-8d9b-635eaf492d7b'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'17.440'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'038'~&~	~&~'2'~&~	~&~'42ebfe6c-7877-4893-9e95-f68a6dd21566'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'17.440'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'039'~&~	~&~'1'~&~	~&~'56678d4d-8380-4888-8274-ef280cebceb9'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'18.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'039'~&~	~&~'2'~&~	~&~'93c020dc-563e-47cc-8591-c9457a845ad6'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'18.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'040'~&~	~&~'1'~&~	~&~'c6e2a72d-7f70-4982-946d-1776b07b4854'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'18.180'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'040'~&~	~&~'2'~&~	~&~'65c8f7e1-574e-42cf-8aad-1dc697cf4d92'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'18.180'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'041'~&~	~&~'1'~&~	~&~'86b2ad0d-47a5-4334-a1e6-5d0b829b9778'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'20.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'041'~&~	~&~'2'~&~	~&~'c4e8f044-0318-45e0-ac32-db6ccfac37ed'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'20.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'042'~&~	~&~'1'~&~	~&~'e3da9d87-3747-45a5-bd4f-3a1d58230c69'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'20.120'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'042'~&~	~&~'2'~&~	~&~'f7544fa1-93fb-4d4c-be50-dceafba27eea'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'20.120'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'043'~&~	~&~'1'~&~	~&~'8c53302b-cbb4-44f5-bb7a-8a2b38088f07'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'20.600'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'043'~&~	~&~'2'~&~	~&~'49f6b06f-b595-46d1-a7fb-d2e45c7f1e94'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'20.600'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'044'~&~	~&~'1'~&~	~&~'8b7e77ce-713b-4052-8c6f-377659b40564'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'20.660'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'044'~&~	~&~'2'~&~	~&~'140b7eaa-96d4-409f-b665-35024f4e91da'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'20.660'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'045'~&~	~&~'1'~&~	~&~'7d399f7f-5cfb-43b2-a52d-3ca6927a8dca'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'20.730'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'045'~&~	~&~'2'~&~	~&~'59ef89a6-b68e-4ccd-a424-817414b797de'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'20.730'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'046'~&~	~&~'1'~&~	~&~'90b3f435-6498-4466-bcd9-1723ecddb7a0'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'21.330'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'046'~&~	~&~'2'~&~	~&~'f4a07057-8a36-445c-aad5-adb444e42b3f'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'21.330'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'047'~&~	~&~'1'~&~	~&~'9bb33a34-1292-44f2-83ef-b5c2ace3f4a9'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'21.800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'047'~&~	~&~'2'~&~	~&~'e8e3dc56-9432-4e33-b061-6183aff5a17a'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'21.800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'048'~&~	~&~'1'~&~	~&~'783a5bd6-7c51-42cf-8dd3-80f52fd54d93'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'22.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'048'~&~	~&~'2'~&~	~&~'5d64d419-5efa-4022-9ec6-58dc7a5dad76'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'22.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'049'~&~	~&~'1'~&~	~&~'38f419a2-10ce-4175-89ff-043af50e0790'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'22.260'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'049'~&~	~&~'2'~&~	~&~'690de41e-27c8-468b-a1f6-708b535edc15'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'22.260'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'050'~&~	~&~'1'~&~	~&~'b57cc3dc-da10-4c53-9274-b02966653e92'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'23.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'050'~&~	~&~'2'~&~	~&~'fb05f9bc-313d-42f0-8bfb-7bb597336ebc'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'23.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'051'~&~	~&~'1'~&~	~&~'9787ddd5-4e70-4430-970d-113bdbf3e9d8'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'23.500'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'051'~&~	~&~'2'~&~	~&~'835ecbde-d84a-4da7-ac9e-ac6498308a61'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'23.500'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'052'~&~	~&~'1'~&~	~&~'9b606925-344e-43a0-8bd7-b3bf9c2bf3ac'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'23.730'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'052'~&~	~&~'2'~&~	~&~'26000248-3f81-4c65-9cd7-0f9ddddbd6dd'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'23.730'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'053'~&~	~&~'1'~&~	~&~'22eef8bd-9fb9-4000-b1d0-f8ed37ed8a13'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'24.200'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'053'~&~	~&~'2'~&~	~&~'558bf9eb-4575-482b-9d8b-ef177c4158ca'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'24.200'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'054'~&~	~&~'1'~&~	~&~'699f1504-384a-4097-aff4-2db25d35a663'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'25.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'054'~&~	~&~'2'~&~	~&~'b804da57-21cf-425e-942d-66a13313f176'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'25.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'055'~&~	~&~'1'~&~	~&~'df54e611-8e60-48a5-9ef7-0944e1cc0ee7'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'25.300'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'055'~&~	~&~'2'~&~	~&~'8868c60c-b16c-4cb4-aca9-c5976430a314'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'25.300'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'056'~&~	~&~'1'~&~	~&~'9bb64d06-40c4-4e49-b9c6-7bdf5dab6a25'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'26.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'056'~&~	~&~'2'~&~	~&~'f3793d65-6507-4a60-aafa-174d2994db3c'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'26.000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'057'~&~	~&~'1'~&~	~&~'87e4bb10-6edb-41ce-837b-e3201050cdd6'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'26.200'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'057'~&~	~&~'2'~&~	~&~'2a2fcf99-4678-468e-bca2-baefc0b7ff0f'~&~	~&~'2'~&~	~&~'#'~&~	~&~'#'~&~	~&~'-----'~&~	~&~'1803'~&~	~&~'---'~&~	~&~'C'~&~	~&~'26.200'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2020'~&~	~&~'058'~&~	~&~'1'~&~	~&~'84f5eb48-8965-4278-8f88-91359fc02a7b'~&~	~&~'2'~&~	~&~'@'~&~	~&~'@'~&~	~&~'@'~&~	~&~'5500'~&~	~&~'---'~&~	~&~'D'~&~	~&~'26.400'~&~	~&~'Y'~&~	~&~]RECORD
