HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~ORG_RVRSN_CTGRY_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ORG_RVRSN_CD::VARCHAR~&~	~&~ORG_RVRSN_OBJ_CD::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'C07'~&~	~&~'E0CA52F7-59ED-2CB2-3FC3-8871E8950952'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'C08'~&~	~&~'014D9A71-92D7-0DF0-F52F-0DBF8994A724'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'C09'~&~	~&~'E7DFD6E1-0957-63EE-CB92-BCD7FEE9976E'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'C10'~&~	~&~'7996E280-E687-1CD1-5CC9-254FF010E3A2'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BEST'~&~	~&~'C11'~&~	~&~'E7AABBA8-748E-FCBC-E146-EA329B140F24'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C01'~&~	~&~'CD866815-E820-D742-906B-DD165869288C'~&~	~&~'2'~&~	~&~'N2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C04'~&~	~&~'5F718E0E-BF44-EC35-E069-1C3767C31B4C'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C05'~&~	~&~'0408825C-8579-8E08-67E0-14CA8CB419CC'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C06'~&~	~&~'17EC6997-8A1A-502E-E969-42B032FA1312'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C07'~&~	~&~'1ADAE041-BAB7-B77A-CC3F-FC355A6E12B0'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C08'~&~	~&~'C1AC9704-02A0-717B-7790-F57CFD1172E8'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C09'~&~	~&~'A4D3343F-4E42-6201-2337-E33A69223C65'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C10'~&~	~&~'5D57EC72-66C2-8DAC-990A-8A11DD00C986'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BOOK'~&~	~&~'C11'~&~	~&~'ACED647E-3DEF-232A-C6C7-DE5D8FE0C8AC'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C01'~&~	~&~'39B17532-D0CF-3014-368C-784D1F93ADD2'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C03'~&~	~&~'2E978BAD-19DA-B5F5-91DB-CB50D5EAB6A5'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C04'~&~	~&~'EBC86895-08FF-F73E-690D-9DBB5C7FD2EB'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C05'~&~	~&~'BAA4003C-7923-187F-BCA4-72F142F78EE9'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C06'~&~	~&~'309636E9-20B2-075C-707A-49D3F6850CB4'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C07'~&~	~&~'F245776C-F638-FFE7-AD00-94417196B562'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C08'~&~	~&~'723B7DB6-F54F-F8BB-AF0E-488A8DBEA297'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C09'~&~	~&~'C8956409-6CB8-EE01-4159-A0B1214D8ED9'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C10'~&~	~&~'C4DFC42E-F1B3-FA31-7C80-6EF19EEDC0F2'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BSSD'~&~	~&~'C11'~&~	~&~'BA270A3E-6D96-6572-E0DA-563CE4E2EEA2'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C01'~&~	~&~'8ACABDCB-CFF9-768C-F6B4-7B29289885E3'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C03'~&~	~&~'297BAF7F-E870-FC60-9C77-145DFCA68C14'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C04'~&~	~&~'0F4A3FC8-ADB4-8B0C-2A93-662F657A128A'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C05'~&~	~&~'108D43A6-A60F-B073-2714-EB0F2CB4DE72'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C06'~&~	~&~'8BAC4F06-8C04-E458-98B6-73DA21C2C8C5'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C07'~&~	~&~'675D06C9-7A1A-D90B-27E0-79D701FDCBBA'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C08'~&~	~&~'6FE68E2D-391D-34B1-747E-08235389732F'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C09'~&~	~&~'B87831B6-D7F9-8A3B-3994-0DB94CAFA363'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C10'~&~	~&~'20D697AF-98DF-CBB6-FABF-055178A37737'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BURS'~&~	~&~'C11'~&~	~&~'F425D2AC-8137-CDEE-2927-CB57739446AE'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C01'~&~	~&~'2E7159B3-AB70-1DD7-E37A-63B0B6340834'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C03'~&~	~&~'7980CCC7-0A27-AEC5-F999-F23A952BCF8C'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C04'~&~	~&~'134D90A0-B4FE-A958-1172-FE11FEEE3435'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C05'~&~	~&~'24355003-B89E-CB36-FC79-FF033366E930'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C06'~&~	~&~'71EF8914-B739-09B2-79CE-D05FE623BF1F'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C07'~&~	~&~'86EE3D35-5F3F-E6D8-E328-18BE31040962'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C08'~&~	~&~'BA425276-4A0E-6968-1078-786AB5DED0C4'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C09'~&~	~&~'95436122-8BC1-10E1-F6B0-FCAF033BEFA8'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C10'~&~	~&~'419E17CD-B6B9-4436-80A1-3E882F6AEDDD'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSE'~&~	~&~'C11'~&~	~&~'D7A00548-5873-7ED6-2482-42806BD2384B'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSM'~&~	~&~'C01'~&~	~&~'CA0F7CF1-FE4A-342C-64E2-75E516DDE738'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSM'~&~	~&~'C03'~&~	~&~'D229C9F8-1BB1-7819-124E-166801F09289'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSM'~&~	~&~'C04'~&~	~&~'D6E4EE0B-DA1E-933A-5006-51EC0C8F5686'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSM'~&~	~&~'C05'~&~	~&~'99FE9B69-15D9-8883-A9AB-FF547EACFCCF'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSM'~&~	~&~'C06'~&~	~&~'B6E309CF-F50A-6FC1-79C4-649291AFD180'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSM'~&~	~&~'C07'~&~	~&~'D6D22345-926D-ECB8-2783-53BA7B21D272'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSM'~&~	~&~'C08'~&~	~&~'BF1E9B22-854D-1521-F437-37D8EB3A293A'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSM'~&~	~&~'C09'~&~	~&~'5022FE52-1239-1661-A839-1D07F0E976E5'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSM'~&~	~&~'C10'~&~	~&~'C1C1FC0E-7984-129F-B73B-FEB7CD1C8E3E'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'BUSM'~&~	~&~'C11'~&~	~&~'DB6664A5-9440-D6BC-47FB-9337D3AFC1D3'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CACA'~&~	~&~'C01'~&~	~&~'E0C6C992-D83D-F20F-99EE-B22F6D14810C'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CACA'~&~	~&~'C03'~&~	~&~'82CF0EFA-62B4-BC1C-995A-225B58A95F96'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CACA'~&~	~&~'C04'~&~	~&~'DF7D73A5-3891-CC41-94F7-E2A50BFBA6D4'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CACA'~&~	~&~'C05'~&~	~&~'198B342E-1898-F422-9D07-2FF3DAF8BC33'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CACA'~&~	~&~'C06'~&~	~&~'F9F18428-30D2-DCF8-53BE-65ACE70B39DA'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CACA'~&~	~&~'C07'~&~	~&~'96361107-E9AD-DDBD-7AD0-D61A51BB8046'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CACA'~&~	~&~'C08'~&~	~&~'671CDB51-6851-8DD7-847B-FED962C7A8FA'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CACA'~&~	~&~'C09'~&~	~&~'7C9DAFA7-8F7B-E6B3-F6A7-B4A2117CC188'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CACA'~&~	~&~'C10'~&~	~&~'48BE4347-39B3-6329-9D23-16DBA97B5DFE'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CACA'~&~	~&~'C11'~&~	~&~'A93D71A7-B778-0E1D-37BA-2DBB412B2798'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHAN'~&~	~&~'C01'~&~	~&~'E3247985-9824-4F73-0DF4-75D583E7C3E1'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHAN'~&~	~&~'C03'~&~	~&~'123B7323-FE96-C8D7-4578-C29B956A9D60'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHAN'~&~	~&~'C04'~&~	~&~'06B9F5CB-EB1B-1007-3F61-F492F9A22627'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHAN'~&~	~&~'C05'~&~	~&~'3A072B4F-9261-E02B-FAE2-8841039B7AF3'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHAN'~&~	~&~'C06'~&~	~&~'9FC53215-FABD-E726-4C29-D47201827A8F'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHAN'~&~	~&~'C07'~&~	~&~'A9AD2C7A-97FD-D57B-E48C-ED08AA6C2C3C'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHAN'~&~	~&~'C08'~&~	~&~'A7B758C1-06FB-59E3-64D2-4F24FE7F4721'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHAN'~&~	~&~'C09'~&~	~&~'13666B4B-8C56-BDBC-06E8-7E3FEE97F084'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHAN'~&~	~&~'C10'~&~	~&~'5BD6E495-E7C8-3DAD-7407-0533D13C0B24'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHAN'~&~	~&~'C11'~&~	~&~'C64C2A36-E415-5BAA-C12D-FBEAA5287268'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'C01'~&~	~&~'1A125A69-5939-F7A0-BD49-2556263660D7'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'C03'~&~	~&~'6B950208-6840-72CC-A53E-BB4B93D95F4A'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'C04'~&~	~&~'44926522-D86C-86E7-1BB7-D98DD7979F2F'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'C05'~&~	~&~'D15C52B9-CFBC-926C-7370-AD75D87621FD'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'C06'~&~	~&~'EB4AF6D3-D938-9DB8-FF62-2FEB159B2B7D'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'C07'~&~	~&~'8D483700-6E96-7239-6314-E6C0F6CF02DF'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'C08'~&~	~&~'23EDAABE-029B-A831-B63B-F24D9A3C0A5C'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'C09'~&~	~&~'22CFC2B8-F278-C215-C0E4-961C97F85AF8'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'C10'~&~	~&~'8BA89B2B-5F15-401C-69DC-5C36AD3AADCB'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CHP'~&~	~&~'C11'~&~	~&~'1002C0F6-B48B-51F0-E297-446FF3BDD644'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C01'~&~	~&~'A7E957A8-C026-23B7-98C3-1C422A9862C4'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C03'~&~	~&~'9444AF8C-2171-52DC-9C67-752886100347'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C04'~&~	~&~'18EBFAF9-A900-EB19-BA28-9FACF4073E8C'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C05'~&~	~&~'992CAF98-6D9E-A9A8-152C-9EBB87D6704C'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C06'~&~	~&~'2AA32754-1BCB-811A-C344-0BC8953B94E9'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C07'~&~	~&~'E854A144-B42C-F9BF-209E-111FEA4D0261'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C08'~&~	~&~'F18F1F8B-A2F8-9785-BFD2-13BBBF832CED'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C09'~&~	~&~'177E7154-2590-88FD-C23D-EAA5662E51AF'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C10'~&~	~&~'ED3387E8-1B6A-C909-85A5-8962EE2C9430'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CONN'~&~	~&~'C11'~&~	~&~'0ED8BBD4-BBF3-E327-014E-DB1A9D4378B7'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'C01'~&~	~&~'D42B2695-3CCE-4B97-74D2-8BEE2653C350'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'EA'~&~	~&~'CPPS'~&~	~&~'C03'~&~	~&~'3D981A51-89FD-05EF-D719-C7D8CB7345B2'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
