HEADER[~&~	~&~FDOC_NBR::VARCHAR~&~	~&~FDOC_TYP_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~FDOC_100_DLR_AMT::DECIMAL~&~	~&~FDOC_50_DLR_AMT::DECIMAL~&~	~&~FDOC_20_DLR_AMT::DECIMAL~&~	~&~FDOC_10_DLR_AMT::DECIMAL~&~	~&~FDOC_5_DLR_AMT::DECIMAL~&~	~&~FDOC_2_DLR_AMT::DECIMAL~&~	~&~FDOC_1_DLR_AMT::DECIMAL~&~	~&~FDOC_OTHR_DLR_AMT::DECIMAL~&~	~&~CSHR_STAT_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'MK6852504'~&~	~&~'CR'~&~	~&~'13EDF6100E144072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'100.00'~&~	~&~'20.00'~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'33.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MK7382204'~&~	~&~'CD'~&~	~&~'13EDF61017D24072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'3.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MK7382204'~&~	~&~'CR'~&~	~&~'13EDF61017D34072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'3.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'ML3144204'~&~	~&~'CD'~&~	~&~'13EDF610159D4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'80.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'ML3144204'~&~	~&~'CR'~&~	~&~'13EDF610159E4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'80.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MN8428804'~&~	~&~'CD'~&~	~&~'13EDF610101F4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~'50.00'~&~	~&~'40.00'~&~	~&~'20.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'6.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MN8428804'~&~	~&~'CR'~&~	~&~'13EDF61010204072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~'50.00'~&~	~&~'40.00'~&~	~&~'20.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'6.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MP2453404'~&~	~&~'CD'~&~	~&~'13EDF61012D04072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'60.00'~&~	~&~'10.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'4.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MP2453404'~&~	~&~'CR'~&~	~&~'13EDF61012D14072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'60.00'~&~	~&~'10.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'4.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MP6184304'~&~	~&~'CD'~&~	~&~'13EDF6100C684072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MP6184304'~&~	~&~'CR'~&~	~&~'13EDF6100C694072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MP7731404'~&~	~&~'CD'~&~	~&~'13EDF61016244072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'860.00'~&~	~&~'80.00'~&~	~&~'115.00'~&~	~&~NULL~&~	~&~'40.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MP7731404'~&~	~&~'CR'~&~	~&~'13EDF61016254072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'860.00'~&~	~&~'80.00'~&~	~&~'115.00'~&~	~&~NULL~&~	~&~'40.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MQ1103004'~&~	~&~'CD'~&~	~&~'13EDF61013FC4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'300.00'~&~	~&~'60.00'~&~	~&~'70.00'~&~	~&~NULL~&~	~&~'53.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MQ1103004'~&~	~&~'CR'~&~	~&~'13EDF61013FD4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'300.00'~&~	~&~'60.00'~&~	~&~'70.00'~&~	~&~NULL~&~	~&~'53.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MQ3030204'~&~	~&~'CD'~&~	~&~'13EDF61011784072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1240.00'~&~	~&~'100.00'~&~	~&~'60.00'~&~	~&~NULL~&~	~&~'32.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MQ3030204'~&~	~&~'CR'~&~	~&~'13EDF61011794072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1240.00'~&~	~&~'100.00'~&~	~&~'60.00'~&~	~&~NULL~&~	~&~'32.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MR2464804'~&~	~&~'CD'~&~	~&~'13EDF61014304072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'80.00'~&~	~&~'30.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'15.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MR2464804'~&~	~&~'CR'~&~	~&~'13EDF61014314072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'80.00'~&~	~&~'30.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'15.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MR4330704'~&~	~&~'CD'~&~	~&~'13EDF61013224072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MR4330704'~&~	~&~'CR'~&~	~&~'13EDF61013234072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MS5306804'~&~	~&~'CD'~&~	~&~'13EDF6100BFD4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'120.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'3.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MS5306804'~&~	~&~'CR'~&~	~&~'13EDF6100BFE4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'120.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'3.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MS6330604'~&~	~&~'CD'~&~	~&~'13EDF61016344072E043814FD8814072'~&~	~&~'1'~&~	~&~'100.00'~&~	~&~'50.00'~&~	~&~'100.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MS6330604'~&~	~&~'CR'~&~	~&~'13EDF61016354072E043814FD8814072'~&~	~&~'1'~&~	~&~'100.00'~&~	~&~'50.00'~&~	~&~'100.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MS8922904'~&~	~&~'CD'~&~	~&~'13EDF6100F474072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'580.00'~&~	~&~'120.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MS8922904'~&~	~&~'CR'~&~	~&~'13EDF6100F484072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'580.00'~&~	~&~'120.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MT6192604'~&~	~&~'CD'~&~	~&~'13EDF6100E094072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~'50.00'~&~	~&~'920.00'~&~	~&~'70.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'22.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MT6192604'~&~	~&~'CR'~&~	~&~'13EDF6100E0A4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~'50.00'~&~	~&~'920.00'~&~	~&~'70.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'22.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MU4943904'~&~	~&~'CD'~&~	~&~'13EDF6100DB74072E043814FD8814072'~&~	~&~'1'~&~	~&~'100.00'~&~	~&~NULL~&~	~&~'140.00'~&~	~&~'40.00'~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'28.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MU4943904'~&~	~&~'CR'~&~	~&~'13EDF6100DB84072E043814FD8814072'~&~	~&~'1'~&~	~&~'100.00'~&~	~&~NULL~&~	~&~'140.00'~&~	~&~'40.00'~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'28.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MU8462604'~&~	~&~'CD'~&~	~&~'13EDF61015974072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'7.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MU8462604'~&~	~&~'CR'~&~	~&~'13EDF61015984072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'7.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MU8994504'~&~	~&~'CD'~&~	~&~'13EDF610135E4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~'30.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'6.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MU8994504'~&~	~&~'CR'~&~	~&~'13EDF610135F4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~'30.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'6.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MV5966004'~&~	~&~'CD'~&~	~&~'13EDF61017E34072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'80.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'2.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MV5966004'~&~	~&~'CR'~&~	~&~'13EDF61017E44072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'80.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'2.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MW0562404'~&~	~&~'CD'~&~	~&~'13EDF61016F84072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~'80.00'~&~	~&~'40.00'~&~	~&~NULL~&~	~&~'26.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MW0562404'~&~	~&~'CR'~&~	~&~'13EDF61016F94072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~'80.00'~&~	~&~'40.00'~&~	~&~NULL~&~	~&~'26.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MW1689304'~&~	~&~'CD'~&~	~&~'13EDF610122E4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~'30.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'11.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MW1689304'~&~	~&~'CR'~&~	~&~'13EDF610122F4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~'30.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'11.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MX2104704'~&~	~&~'CD'~&~	~&~'13EDF610145F4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MX2104704'~&~	~&~'CR'~&~	~&~'13EDF61014604072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MX2741704'~&~	~&~'CD'~&~	~&~'13EDF610154B4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'80.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MX2741704'~&~	~&~'CR'~&~	~&~'13EDF610154C4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'80.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MY8641004'~&~	~&~'CD'~&~	~&~'13EDF6100D924072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'6.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MY8641004'~&~	~&~'CR'~&~	~&~'13EDF6100D934072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'6.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MZ5839804'~&~	~&~'CD'~&~	~&~'13EDF61015A34072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'60.00'~&~	~&~'20.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MZ5839804'~&~	~&~'CR'~&~	~&~'13EDF61015A44072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'60.00'~&~	~&~'20.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MZ6246404'~&~	~&~'CD'~&~	~&~'13EDF6100FBE4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'12.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MZ6246404'~&~	~&~'CR'~&~	~&~'13EDF6100FBF4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'12.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'MZ6646104'~&~	~&~'CD'~&~	~&~'13EDF6100FAE4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'100.00'~&~	~&~'20.00'~&~	~&~'75.00'~&~	~&~NULL~&~	~&~'7.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'MZ6646104'~&~	~&~'CR'~&~	~&~'13EDF6100FAF4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'100.00'~&~	~&~'20.00'~&~	~&~'75.00'~&~	~&~NULL~&~	~&~'7.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'NA2423204'~&~	~&~'CD'~&~	~&~'13EDF61012CE4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'NA2423204'~&~	~&~'CR'~&~	~&~'13EDF61012CF4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'NB1055604'~&~	~&~'CD'~&~	~&~'13EDF61015B34072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'7.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'NB1055604'~&~	~&~'CR'~&~	~&~'13EDF61015B44072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'7.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'NC1171504'~&~	~&~'CD'~&~	~&~'13EDF6100CFC4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'100.00'~&~	~&~'10.00'~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'6.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'NC1171504'~&~	~&~'CR'~&~	~&~'13EDF6100CFD4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'100.00'~&~	~&~'10.00'~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'6.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'NC1173704'~&~	~&~'CD'~&~	~&~'13EDF61012104072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'160.00'~&~	~&~'30.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'17.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'NC1173704'~&~	~&~'CR'~&~	~&~'13EDF61012114072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'160.00'~&~	~&~'30.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'17.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'NC7620504'~&~	~&~'CD'~&~	~&~'13EDF6100E6D4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~'20.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'3.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'NC7620504'~&~	~&~'CR'~&~	~&~'13EDF6100E6E4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~'20.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'3.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'NC8548204'~&~	~&~'CD'~&~	~&~'13EDF610123E4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1080.00'~&~	~&~'30.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'4.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'NC8548204'~&~	~&~'CR'~&~	~&~'13EDF610123F4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1080.00'~&~	~&~'30.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'4.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'ND0594504'~&~	~&~'CD'~&~	~&~'13EDF61011414072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'80.00'~&~	~&~'40.00'~&~	~&~'15.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'ND0594504'~&~	~&~'CR'~&~	~&~'13EDF61011424072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'80.00'~&~	~&~'40.00'~&~	~&~'15.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'ND5947204'~&~	~&~'CD'~&~	~&~'13EDF6100D264072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'980.00'~&~	~&~'200.00'~&~	~&~'80.00'~&~	~&~NULL~&~	~&~'55.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'ND5947204'~&~	~&~'CR'~&~	~&~'13EDF6100D274072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'980.00'~&~	~&~'200.00'~&~	~&~'80.00'~&~	~&~NULL~&~	~&~'55.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'ND6915404'~&~	~&~'CD'~&~	~&~'13EDF610115F4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'220.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'14.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'ND6915404'~&~	~&~'CR'~&~	~&~'13EDF61011604072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'220.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'14.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'NE3451804'~&~	~&~'CD'~&~	~&~'13EDF61010674072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'60.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'NE3451804'~&~	~&~'CR'~&~	~&~'13EDF61010684072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'60.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'NE4507304'~&~	~&~'CD'~&~	~&~'13EDF61010514072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'NE4507304'~&~	~&~'CR'~&~	~&~'13EDF61010524072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'NE5578404'~&~	~&~'CD'~&~	~&~'13EDF6100D224072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'13.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'NE5578404'~&~	~&~'CR'~&~	~&~'13EDF6100D234072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'13.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
