HEADER[~&~	~&~POSITION_NBR::VARCHAR~&~	~&~EFFDT::TIMESTAMP~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~JOBCODE::VARCHAR~&~	~&~POS_EFF_STATUS::VARCHAR~&~	~&~DESCR::VARCHAR~&~	~&~DESCRSHORT::VARCHAR~&~	~&~BUSINESS_UNIT::VARCHAR~&~	~&~DEPTID::VARCHAR~&~	~&~POSN_STATUS::VARCHAR~&~	~&~STATUS_DT::TIMESTAMP~&~	~&~BUDGETED_POSN::VARCHAR~&~	~&~STD_HRS_DEFAULT::DECIMAL~&~	~&~STD_HRS_FREQUENCY::VARCHAR~&~	~&~POS_REG_TEMP::VARCHAR~&~	~&~POS_FTE::DECIMAL~&~	~&~POS_SAL_PLAN_DFLT::VARCHAR~&~	~&~POS_GRADE_DFLT::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'00000027'~&~	~&~'190101010000000000'~&~	~&~'37C1865A9037E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000001'~&~	~&~'A'~&~	~&~'AC2 Adjunct Faculty'~&~	~&~'Adjunct Fa'~&~	~&~'IUBLA'~&~	~&~'BL-ARSD'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'23.20'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'0.58'~&~	~&~'AC1'~&~	~&~'AAJ'~&~	~&~]RECORD
RECORD[~&~	~&~'00000027'~&~	~&~'200212010000000000'~&~	~&~'37C1865A9059E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000001'~&~	~&~'A'~&~	~&~'AC2 Adjunct Faculty'~&~	~&~'Adjunct Fa'~&~	~&~'IUBLA'~&~	~&~'BL-ARSD'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'AAJ'~&~	~&~]RECORD
RECORD[~&~	~&~'00000027'~&~	~&~'200307010000000000'~&~	~&~'37C1865A905DE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000001'~&~	~&~'A'~&~	~&~'AC2 Visiting Fac Summer Only'~&~	~&~'VstFacSum'~&~	~&~'IUBLA'~&~	~&~'BL-ARSD'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'AAJ'~&~	~&~]RECORD
RECORD[~&~	~&~'00000144'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8F61E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000101'~&~	~&~'A'~&~	~&~'AC2 Visiting Faculty/Scholar'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FTX'~&~	~&~]RECORD
RECORD[~&~	~&~'00000255'~&~	~&~'190101010000000000'~&~	~&~'37C1865A9038E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000101'~&~	~&~'A'~&~	~&~'AC2 Visiting Faculty/Scholar'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FTX'~&~	~&~]RECORD
RECORD[~&~	~&~'00000258'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8F82E080E043814FD881E080'~&~	~&~'1'~&~	~&~'002199'~&~	~&~'A'~&~	~&~'Acad Historical'~&~	~&~'Acad Histo'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0D'~&~	~&~]RECORD
RECORD[~&~	~&~'00000259'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8F83E080E043814FD881E080'~&~	~&~'1'~&~	~&~'002199'~&~	~&~'A'~&~	~&~'Academic Advisor'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0D'~&~	~&~]RECORD
RECORD[~&~	~&~'00000341'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8FD9E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000136'~&~	~&~'A'~&~	~&~'Academic Advisor'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-KINS'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSX'~&~	~&~]RECORD
RECORD[~&~	~&~'00000341'~&~	~&~'200707010000000000'~&~	~&~'37C1865A900FE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000136'~&~	~&~'A'~&~	~&~'Academic Counselor'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-KINS'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSX'~&~	~&~]RECORD
RECORD[~&~	~&~'00000363'~&~	~&~'190101010000000000'~&~	~&~'37C1865A909DE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000136'~&~	~&~'A'~&~	~&~'Academic Counselor'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSX'~&~	~&~]RECORD
RECORD[~&~	~&~'00000450'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8F56E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000001'~&~	~&~'A'~&~	~&~'Academic Serv Coun'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-ARSD'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'30.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'0.75'~&~	~&~'AC1'~&~	~&~'AAJ'~&~	~&~]RECORD
RECORD[~&~	~&~'00000450'~&~	~&~'200212010000000000'~&~	~&~'37C1865A8F55E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000001'~&~	~&~'A'~&~	~&~'Academic Serv Coun'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-ARSD'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'AAJ'~&~	~&~]RECORD
RECORD[~&~	~&~'00000450'~&~	~&~'200506300000000000'~&~	~&~'37C1865A8F54E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000001'~&~	~&~'A'~&~	~&~'Academic Services Co'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-ARSD'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'AAJ'~&~	~&~]RECORD
RECORD[~&~	~&~'00000450'~&~	~&~'200603310000000000'~&~	~&~'37C1865A8F53E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000001'~&~	~&~'A'~&~	~&~'Academic Support'~&~	~&~'Academic S'~&~	~&~'IUBLA'~&~	~&~'BL-ARSD'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'AAJ'~&~	~&~]RECORD
RECORD[~&~	~&~'00000776'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8FB1E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000105'~&~	~&~'A'~&~	~&~'Accounting Rep'~&~	~&~'SUPP STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00000776'~&~	~&~'200305010000000000'~&~	~&~'37C1865A8FB0E080E043814FD881E080'~&~	~&~'1'~&~	~&~'003830'~&~	~&~'A'~&~	~&~'Acct'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'T'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00000779'~&~	~&~'190101010000000000'~&~	~&~'37C1865A9071E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000105'~&~	~&~'A'~&~	~&~'Acct'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00000779'~&~	~&~'200305010000000000'~&~	~&~'37C1865A9087E080E043814FD881E080'~&~	~&~'1'~&~	~&~'003830'~&~	~&~'A'~&~	~&~'Acct'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'T'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
RECORD[~&~	~&~'00000882'~&~	~&~'190101010000000000'~&~	~&~'37C1865A9039E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Acct Rep'~&~	~&~'SUPP STF'~&~	~&~'IUBLA'~&~	~&~'BL-BI'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00000900'~&~	~&~'190101010000000000'~&~	~&~'37C1865A9011E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Acct Ser Supr'~&~	~&~'SUPP STF'~&~	~&~'IUBLA'~&~	~&~'BL-BI'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00000900'~&~	~&~'200507010000000000'~&~	~&~'37C1865A902AE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000136'~&~	~&~'A'~&~	~&~'Additional Pay: Acad Services'~&~	~&~'AP - ACAD'~&~	~&~'IUBLA'~&~	~&~'BL-BI'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSX'~&~	~&~]RECORD
RECORD[~&~	~&~'00000945'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8FD1E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Additional Pay: Staff Services'~&~	~&~'AP - Staff'~&~	~&~'IUBLA'~&~	~&~'BL-CHEM'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00001001'~&~	~&~'190101010000000000'~&~	~&~'37C1865A909EE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Additional Pay: Staff Services'~&~	~&~'AP - Staff'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00001002'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8FB6E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Adjunct Faculty'~&~	~&~'Adjunct Fa'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00001003'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8FA4E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Admin Coordinator'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00001004'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8FB5E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Admin Coordinator'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00001005'~&~	~&~'190101010000000000'~&~	~&~'37C1865A9072E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Admin Coordinator'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00001006'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8FB7E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Admin Secretary'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00001007'~&~	~&~'190101010000000000'~&~	~&~'37C1865A9073E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Admissions Asst'~&~	~&~'SUPP STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00001009'~&~	~&~'190101010000000000'~&~	~&~'37C1865A909FE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Admissions Asst'~&~	~&~'SUPP STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00001010'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8F9CE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Anal/Prog Web & Database Appl'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00001010'~&~	~&~'200507010000000000'~&~	~&~'37C1865A8F9BE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000136'~&~	~&~'A'~&~	~&~'Anal/Prog Web & Database Appl'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSX'~&~	~&~]RECORD
RECORD[~&~	~&~'00001010'~&~	~&~'200705010000000000'~&~	~&~'37C1865A8F9AE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Animal Lab Tech'~&~	~&~'SUPP STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00001011'~&~	~&~'190101010000000000'~&~	~&~'37C1865A90A0E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Animal Lab Tech'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00001012'~&~	~&~'190101010000000000'~&~	~&~'37C1865A903AE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Animal Lab Tech'~&~	~&~'SUPP STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00001013'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8FA7E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Animal Lab Tech'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00001014'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8FDAE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Animal Research Faci'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00001104'~&~	~&~'190101010000000000'~&~	~&~'37C1865A903BE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000140'~&~	~&~'A'~&~	~&~'Animal Research Faci'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PHYS'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSP'~&~	~&~]RECORD
RECORD[~&~	~&~'00001104'~&~	~&~'200305010000000000'~&~	~&~'37C1865A904FE080E043814FD881E080'~&~	~&~'1'~&~	~&~'003829'~&~	~&~'A'~&~	~&~'Animal Research Faci'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PHYS'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'T'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSP'~&~	~&~]RECORD
RECORD[~&~	~&~'00001108'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8FA6E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000140'~&~	~&~'A'~&~	~&~'Animal Research Faci'~&~	~&~'PROF STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSP'~&~	~&~]RECORD
RECORD[~&~	~&~'00001108'~&~	~&~'200305010000000000'~&~	~&~'37C1865A8FA5E080E043814FD881E080'~&~	~&~'1'~&~	~&~'003829'~&~	~&~'A'~&~	~&~'Associate Dean'~&~	~&~'Associate'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'T'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSP'~&~	~&~]RECORD
RECORD[~&~	~&~'00001109'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8FDBE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000140'~&~	~&~'A'~&~	~&~'Associate Dean'~&~	~&~'Associate'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSP'~&~	~&~]RECORD
RECORD[~&~	~&~'00001110'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8FDCE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000140'~&~	~&~'A'~&~	~&~'Associate Dean'~&~	~&~'Associate'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSP'~&~	~&~]RECORD
RECORD[~&~	~&~'00001110'~&~	~&~'200305010000000000'~&~	~&~'37C1865A8FF7E080E043814FD881E080'~&~	~&~'1'~&~	~&~'003829'~&~	~&~'A'~&~	~&~'Associate Dean'~&~	~&~'Associate'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'T'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSP'~&~	~&~]RECORD
RECORD[~&~	~&~'00001111'~&~	~&~'190101010000000000'~&~	~&~'37C1865A903CE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000140'~&~	~&~'A'~&~	~&~'Associate Dean'~&~	~&~'Associate'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSP'~&~	~&~]RECORD
RECORD[~&~	~&~'00001111'~&~	~&~'200305010000000000'~&~	~&~'37C1865A9050E080E043814FD881E080'~&~	~&~'1'~&~	~&~'003829'~&~	~&~'A'~&~	~&~'Associate Dean'~&~	~&~'Associate'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'T'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSP'~&~	~&~]RECORD
RECORD[~&~	~&~'00001112'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8FDDE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000140'~&~	~&~'A'~&~	~&~'Associate Dean'~&~	~&~'Associate'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSP'~&~	~&~]RECORD
RECORD[~&~	~&~'00001112'~&~	~&~'200305010000000000'~&~	~&~'37C1865A8FF8E080E043814FD881E080'~&~	~&~'1'~&~	~&~'003829'~&~	~&~'A'~&~	~&~'Associate Instructor'~&~	~&~'Associate'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'T'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSP'~&~	~&~]RECORD
RECORD[~&~	~&~'00001113'~&~	~&~'190101010000000000'~&~	~&~'37C1865A8FDEE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000140'~&~	~&~'A'~&~	~&~'Associate Vice President'~&~	~&~'Associate'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSP'~&~	~&~]RECORD
RECORD[~&~	~&~'00001113'~&~	~&~'200305010000000000'~&~	~&~'37C1865A8FF9E080E043814FD881E080'~&~	~&~'1'~&~	~&~'003829'~&~	~&~'A'~&~	~&~'Associate Vice President'~&~	~&~'Associate'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'190101010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'T'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSP'~&~	~&~]RECORD
