HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~POS_BENEFIT_TYP_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~POS_FRNG_BENE_PCT::DECIMAL~&~	~&~POS_FRNGBEN_OBJ_CD::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LBR_BEN_RT_CAT_CD::VARCHAR~&~	~&~OFFSET_FIN_OBJECT_CD::VARCHAR~&~	~&~OFFSET_ACCOUNT_NBR::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2015'~&~	~&~'UA'~&~	~&~'G'~&~	~&~'f714de10-3235-4a74-bb7c-e9881212319a'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'UA'~&~	~&~'N'~&~	~&~'530c655d-71a6-45cd-b4a3-cc0802e5c0e3'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'UA'~&~	~&~'R'~&~	~&~'ba46b255-a868-4dbc-8be8-00e39068bf9b'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'BA'~&~	~&~'B'~&~	~&~'3e4cf6b6-7305-40f9-b1ac-53c820e72d2d'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'BA'~&~	~&~'E'~&~	~&~'99dfc2b4-ed67-4447-8d21-d797bf12723d'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'BA'~&~	~&~'F'~&~	~&~'c620bd3c-9202-401b-89a6-df42bdaf3ac2'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'BA'~&~	~&~'G'~&~	~&~'3dfeb5c2-67c7-4b65-8476-8f5ed9a20d5d'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'BA'~&~	~&~'N'~&~	~&~'e8bfb654-f53e-4563-958e-61c0b15597db'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'BA'~&~	~&~'R'~&~	~&~'30060556-47d5-4223-826e-17a7a0506c06'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'BL'~&~	~&~'B'~&~	~&~'f4735b89-1117-4781-b0a3-f2217c8c5011'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'BL'~&~	~&~'E'~&~	~&~'0ae85ef9-1aa6-49cd-9ce2-8926935992a4'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'BL'~&~	~&~'F'~&~	~&~'26e4d33e-24f9-4874-b6dd-9fcdbdcaf0c8'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'BL'~&~	~&~'G'~&~	~&~'8817ffcc-4614-4175-b262-4faa5ea0e91a'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'BL'~&~	~&~'N'~&~	~&~'f626d325-3146-46d2-9b16-ddcaedfb2c09'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'BL'~&~	~&~'R'~&~	~&~'cf12e729-c4cc-40e1-a6a9-77960faa626a'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'B'~&~	~&~'bdde538d-0083-45dd-86b0-044b606721ca'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'E'~&~	~&~'67fbae09-be19-46a4-8c02-6c7074c01e1b'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'F'~&~	~&~'65a2b488-0f47-4056-a8ce-048918ed221e'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'G'~&~	~&~'2a5ac60e-815a-430e-98d6-80276d5bafc7'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'N'~&~	~&~'294b32f2-609e-4aa0-bfb8-212366844e8b'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'EA'~&~	~&~'R'~&~	~&~'8415a6be-4ba1-415c-bab6-90b3328a1cdd'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'FW'~&~	~&~'B'~&~	~&~'d41d4109-c76c-4794-896f-d894660f7949'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'FW'~&~	~&~'E'~&~	~&~'6313a15a-e7cd-4879-b82a-3b1c81cc29ac'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'FW'~&~	~&~'F'~&~	~&~'aa6abe4b-e9f3-4787-80ca-d6c421059cc5'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'FW'~&~	~&~'G'~&~	~&~'43ed95cd-160b-4262-9685-a963e49c8b18'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'FW'~&~	~&~'N'~&~	~&~'62b644a6-c184-4b0f-9f35-db4ba1492218'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'FW'~&~	~&~'R'~&~	~&~'19053bd7-afc8-49f9-b04a-f3ab77321634'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'HO'~&~	~&~'B'~&~	~&~'99833eb6-218b-4bf7-84a4-592eb16ffd93'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'HO'~&~	~&~'E'~&~	~&~'1156a548-7ef5-4bc2-917d-430f2101274c'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'HO'~&~	~&~'F'~&~	~&~'2d72cadc-6a16-4a21-9b2b-95f9d8139671'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'HO'~&~	~&~'G'~&~	~&~'4c5f859f-f2f4-4844-837d-76b3d2d7241c'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'HO'~&~	~&~'N'~&~	~&~'5cec3f9e-e755-467f-b341-25b9a49a4898'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'HO'~&~	~&~'R'~&~	~&~'f9b58e44-aa1e-4ba3-b23a-34390ef4c82f'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'IA'~&~	~&~'B'~&~	~&~'d2896bfe-9aec-4db4-a6d9-c2779330d302'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'IA'~&~	~&~'E'~&~	~&~'183a325d-ee86-400d-af54-8a2d2fc9e2ee'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'IA'~&~	~&~'F'~&~	~&~'f0c6c94b-9d9b-49e4-b455-7956838f86c7'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'IA'~&~	~&~'G'~&~	~&~'64eb8a20-4097-4021-aa62-56dbf5207968'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'IA'~&~	~&~'N'~&~	~&~'6b852f98-197c-4c6d-83f7-954806179b4e'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'IA'~&~	~&~'R'~&~	~&~'a93077e8-3f14-43ad-807e-b44ab43348ad'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'IN'~&~	~&~'B'~&~	~&~'bc367fe2-6426-4009-982c-30e08b5b1fef'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'IN'~&~	~&~'E'~&~	~&~'fad9e862-fc58-4e2f-a945-90885633ee62'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'IN'~&~	~&~'F'~&~	~&~'da8e0874-4e37-4f1c-9214-bb66ff281850'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'IN'~&~	~&~'G'~&~	~&~'dd76e2a3-33ca-4e45-afd4-1fde93bdca15'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'IN'~&~	~&~'N'~&~	~&~'b72feed3-ea7d-45a8-8ff0-a8eb75e24f40'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'IN'~&~	~&~'R'~&~	~&~'6f1ad44d-60da-48f8-8452-fddef04b0633'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'KO'~&~	~&~'B'~&~	~&~'5bf0c09a-421c-4225-bfb6-895313d4242f'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'KO'~&~	~&~'E'~&~	~&~'7b73e1b2-aa71-4e09-a439-74c22c32ad2f'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'KO'~&~	~&~'F'~&~	~&~'e2c8d89f-c654-45a8-ae5d-60855be1ef5f'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'KO'~&~	~&~'G'~&~	~&~'0a101467-f363-4629-81c2-ee85d6edc705'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'KO'~&~	~&~'N'~&~	~&~'41353e3a-de2a-4733-9c1f-757a04c86c1c'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'KO'~&~	~&~'R'~&~	~&~'598bce31-0db1-4ac4-833f-819545d43e08'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'NW'~&~	~&~'B'~&~	~&~'8f6c7baa-419c-4b6b-b49d-da3d52807d5d'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'NW'~&~	~&~'E'~&~	~&~'49504f1c-22e7-4d30-b027-2e3e7f7dbce1'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'NW'~&~	~&~'F'~&~	~&~'419f5953-22a1-4b00-b320-1f72d830f46c'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'NW'~&~	~&~'G'~&~	~&~'5ffe1969-ada0-4ca6-85cd-42d006d70ed3'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'NW'~&~	~&~'N'~&~	~&~'12014b40-203d-43f9-af3e-2b9e1279dce2'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'NW'~&~	~&~'R'~&~	~&~'f5453b9a-f41b-4a3a-a220-13dd0aa7977b'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'SB'~&~	~&~'B'~&~	~&~'b54959d1-1413-471c-8544-a0df8a1f3e78'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'SB'~&~	~&~'E'~&~	~&~'da9cc0e6-9a8d-48b2-a96a-5e2a1ccced0d'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'SB'~&~	~&~'F'~&~	~&~'2be8be4e-26ad-4d00-87d6-06acec2eb650'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'SB'~&~	~&~'G'~&~	~&~'5c6a575a-7099-4846-adb6-ea97f5868fa9'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'SB'~&~	~&~'N'~&~	~&~'35d06961-090f-4965-b20b-af4a385bf307'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'SB'~&~	~&~'R'~&~	~&~'becea22e-2891-4d39-a4e1-630694e0f0df'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'SE'~&~	~&~'B'~&~	~&~'4b037b38-5588-431d-b2af-f1bc443bfe5c'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'SE'~&~	~&~'E'~&~	~&~'b65f5ab7-3bb2-4dcd-8a45-adce93e395c1'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'SE'~&~	~&~'F'~&~	~&~'3c146902-dabd-428f-bf63-259d68a57a81'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'SE'~&~	~&~'G'~&~	~&~'ff62fe20-0ad6-4ea0-8d03-5a86acb0bf8d'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'SE'~&~	~&~'N'~&~	~&~'b82124b3-8d08-4673-8d76-7bb4f6767b85'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'SE'~&~	~&~'R'~&~	~&~'38a9da22-4d9b-4ad2-a114-9ed462591c7d'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'UA'~&~	~&~'B'~&~	~&~'5cee7610-1901-4679-8ae4-0b2ec1522a77'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'UA'~&~	~&~'E'~&~	~&~'ba2d08a0-56db-4ed2-874c-7ed0f57dd826'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'UA'~&~	~&~'F'~&~	~&~'9068680c-0931-485f-856b-62b17747bfae'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'UA'~&~	~&~'G'~&~	~&~'032977be-d0f6-48e4-adbb-9a9102a1a096'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'UA'~&~	~&~'N'~&~	~&~'7e820fec-d17b-4822-875d-2a7577d3bb25'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2016'~&~	~&~'UA'~&~	~&~'R'~&~	~&~'a77906ed-abdc-4cba-9d75-c8c7af47ed5d'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BA'~&~	~&~'B'~&~	~&~'148d026f-9533-4675-953d-e14cc2d33c1a'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BA'~&~	~&~'E'~&~	~&~'44a5c151-83ef-41a6-959b-31ad7c455bd3'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BA'~&~	~&~'F'~&~	~&~'80e160b3-a082-46b0-9c02-a91bfd3752a2'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BA'~&~	~&~'G'~&~	~&~'0c67e9a9-0f7d-4528-a9c0-b596a7cf4e46'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BA'~&~	~&~'N'~&~	~&~'bcb34564-9712-4ee8-bf5b-94eeef6d36d3'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BA'~&~	~&~'R'~&~	~&~'b127488a-6ea5-477b-83a7-ba1cf03c8774'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'B'~&~	~&~'bf8ce267-3533-4edf-afdd-e97f6412767e'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'E'~&~	~&~'67499485-8611-42cb-bc51-a436a1e0f899'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'F'~&~	~&~'d0b9c56a-f8a9-4e0e-b7e7-7a10b6907b94'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2017'~&~	~&~'BL'~&~	~&~'G'~&~	~&~'4cf66523-9f6c-4cbe-b941-d16372819c5d'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
