HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FINOBJ_BENE_TYP_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACTV_IND::VARCHAR~&~	~&~LBR_BEN_RT_CAT_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3210'~&~	~&~'F'~&~	~&~'5A0A38E7-C1B0-7FF3-6398-12F4BECF5090'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3250'~&~	~&~'F'~&~	~&~'D7A849AF-813F-054F-078D-57DC50BBE807'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3300'~&~	~&~'N'~&~	~&~'B33D8705-44FF-6358-4439-944E14EE712B'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3301'~&~	~&~'N'~&~	~&~'0A409F29-B7D3-E54D-4E87-AE55B51FBDB6'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3302'~&~	~&~'F'~&~	~&~'FA0EBC3D-691C-557C-462A-C83C38816067'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3304'~&~	~&~'F'~&~	~&~'FE47626C-F424-4B40-0F21-91B5F34F5750'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3390'~&~	~&~'N'~&~	~&~'F585881D-DEF9-28C4-3896-8AB8C87ECA96'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3391'~&~	~&~'N'~&~	~&~'969F54BD-51F2-68E6-C69C-7C50C1638D6E'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3392'~&~	~&~'F'~&~	~&~'6FEE0340-61AB-875F-9234-CFF28E035C62'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3394'~&~	~&~'F'~&~	~&~'B525100B-6FD4-2B19-FE09-3826A6C7195F'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3400'~&~	~&~'N'~&~	~&~'85EF81FE-FC19-4A23-C4A3-E3EE6D61283B'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3401'~&~	~&~'N'~&~	~&~'18561284-1AD7-425F-E995-446084DA2E55'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3402'~&~	~&~'F'~&~	~&~'56592BBD-5172-97A9-3BA7-BD85CA5243FF'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3404'~&~	~&~'F'~&~	~&~'50EACBEE-C9BB-F41A-3F3E-2AC97F7F33CA'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3500'~&~	~&~'N'~&~	~&~'B47EFAAE-F2DA-9B75-7987-2802F45FABFC'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3600'~&~	~&~'N'~&~	~&~'8686252D-48AF-4970-6AF9-B5EBFCC0F121'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3700'~&~	~&~'N'~&~	~&~'0A1960E0-27DE-A5F5-BF6D-F3554718B588'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3800'~&~	~&~'N'~&~	~&~'631E663D-899B-2BE2-ADCF-D8070E88818A'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3801'~&~	~&~'N'~&~	~&~'25A3B111-FA5B-3424-5C91-FAAACD6A2A29'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3802'~&~	~&~'F'~&~	~&~'E8E56A96-CC86-651A-A2E4-9323A07D31B8'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3804'~&~	~&~'F'~&~	~&~'696EBF45-3DCA-68A2-92F1-3413D0A3844F'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3850'~&~	~&~'N'~&~	~&~'46786770-0196-5A20-060C-8FB6839212B8'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3851'~&~	~&~'N'~&~	~&~'68530F05-2BB6-DC46-457D-C47F04C7D460'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3852'~&~	~&~'F'~&~	~&~'A91626CF-88CC-F887-87B9-AF5A34E881CB'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3854'~&~	~&~'F'~&~	~&~'65A4DBF2-0902-8609-34B3-E7FB7FB6E5D8'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3900'~&~	~&~'N'~&~	~&~'426245EE-3BA4-033D-EB19-A4E67C36B801'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3901'~&~	~&~'N'~&~	~&~'CF27C1ED-9A7B-7A6D-AB17-F92815D71EED'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3910'~&~	~&~'N'~&~	~&~'26859EBB-4372-C237-CDBB-4D27E37AC202'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3911'~&~	~&~'N'~&~	~&~'1BD13824-DCC6-59DE-BD75-934EB3D0E134'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3950'~&~	~&~'N'~&~	~&~'9552461B-E5A2-AA57-2DF8-767041A8F835'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3951'~&~	~&~'N'~&~	~&~'6A67145E-8C01-322E-DD5B-5B21BFF197CF'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3952'~&~	~&~'F'~&~	~&~'74331A91-A53A-2823-80E8-6E1908893FDB'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3960'~&~	~&~'N'~&~	~&~'8BC703F5-3B7B-40B4-0DF8-AE71BC74B2C5'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3961'~&~	~&~'N'~&~	~&~'E7665A6C-4634-20C5-3B49-BBA9FBDB41AD'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3962'~&~	~&~'F'~&~	~&~'159A511B-7C81-F074-D3C5-34A38286C3DC'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'3964'~&~	~&~'F'~&~	~&~'7C9F9D87-59E0-FC06-FF08-C682665286CF'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'4580'~&~	~&~'F'~&~	~&~'25AF87C9-CCD6-7572-DC1B-1BB975258980'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'4581'~&~	~&~'N'~&~	~&~'14C0F48C-37EE-5636-9CAF-55EB9FADECE4'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'4588'~&~	~&~'F'~&~	~&~'717D7381-E3EF-1DE4-D778-D80933B06F49'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'4590'~&~	~&~'N'~&~	~&~'BFB3374C-D56E-0BE4-362E-0C94F8165430'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'5400'~&~	~&~'N'~&~	~&~'4D3E77B2-3819-7140-550E-14D2710B6FA4'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'5410'~&~	~&~'N'~&~	~&~'12737FE2-2998-D6C6-348C-CA7946664AAA'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'5630'~&~	~&~'N'~&~	~&~'7CD308A2-96FE-2897-8298-B595CC9C4D19'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'5631'~&~	~&~'N'~&~	~&~'2A51C8DB-8CB9-2CDF-1A27-CF5556648D6B'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'5820'~&~	~&~'N'~&~	~&~'31B921C0-BA9D-D277-0819-975C2F8437CB'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BA'~&~	~&~'5821'~&~	~&~'N'~&~	~&~'AC7E6BEC-3C22-041F-290D-18BE60C38AD8'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2000'~&~	~&~'F'~&~	~&~'89F4708D-6F4A-C37F-8DDE-77C7854F9371'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2000'~&~	~&~'G'~&~	~&~'B43E8860-66CC-BF73-B8A2-EFF51537D4A8'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2000'~&~	~&~'R'~&~	~&~'D692B0B9-FCA3-9BD7-56D5-F14575B11625'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2001'~&~	~&~'F'~&~	~&~'A86C153F-8418-EEEE-F1C5-61A8AA7087D8'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2001'~&~	~&~'G'~&~	~&~'E4B5F1D9-170A-53A8-C6CA-D31CAF582508'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2001'~&~	~&~'R'~&~	~&~'AAA41134-16E4-6B1C-E15D-FF9E4EC4F1D1'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2002'~&~	~&~'E'~&~	~&~'DA206F1A-B1F9-A903-DF5C-F9D8209C0494'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2002'~&~	~&~'F'~&~	~&~'6D6E895D-4CC6-C3BA-538E-97C1E9A0828E'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2002'~&~	~&~'G'~&~	~&~'F68408E6-B841-C1A2-018A-586E5F2FEAF4'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2003'~&~	~&~'F'~&~	~&~'B4FDFE07-F806-43EA-1626-038E45B4FFF4'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2003'~&~	~&~'G'~&~	~&~'FA6E62BE-54C2-10CC-1DCA-1CCDD78989FE'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2003'~&~	~&~'R'~&~	~&~'6AA8806D-C148-6E4F-A19C-F302FABADA3C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2004'~&~	~&~'E'~&~	~&~'47CE02D0-1B00-6454-A37C-9CB7A318A24D'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2004'~&~	~&~'F'~&~	~&~'22EBDE04-05C6-942F-6A0C-824F1E73C0B9'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2004'~&~	~&~'G'~&~	~&~'07094127-30C2-728C-01A9-6D48F1B752D1'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2005'~&~	~&~'F'~&~	~&~'080AF024-1BE4-5796-5AAB-922F30744FFC'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2005'~&~	~&~'G'~&~	~&~'72C21886-D708-CE9C-C8E1-17DA2014BFF4'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2005'~&~	~&~'R'~&~	~&~'15AF5C5E-25B0-28D4-CC50-44623311BDE6'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2008'~&~	~&~'E'~&~	~&~'BEA99C0E-5F50-5DD5-657A-C8A3140DD022'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2008'~&~	~&~'F'~&~	~&~'93C6C23E-564D-06C6-920A-435B026159D8'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2008'~&~	~&~'G'~&~	~&~'A98E6EE3-75F0-B62F-2318-96CBC606268F'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2010'~&~	~&~'F'~&~	~&~'A30F4F9A-6918-93C6-1B8A-C3D409EF0444'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2010'~&~	~&~'G'~&~	~&~'137CD659-1DA8-F6E7-A2EA-AEEBCA7C7993'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2170'~&~	~&~'F'~&~	~&~'2BB0D882-5BF8-51C5-0099-2DD216B2C890'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2175'~&~	~&~'F'~&~	~&~'1D29C34E-B8D3-682C-2E02-6773DD28A6A7'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2200'~&~	~&~'F'~&~	~&~'2004ACBE-EA04-C219-56DA-E60824AAA00A'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2205'~&~	~&~'F'~&~	~&~'19BD1302-0A77-980C-05FE-5EA33178ECDA'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2280'~&~	~&~'F'~&~	~&~'A5ABFDE5-D51A-90D7-45D6-9FBCD2BD0633'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2280'~&~	~&~'G'~&~	~&~'E80B852C-0170-96EB-E81D-7F86BD544113'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2280'~&~	~&~'R'~&~	~&~'5A060A7A-9C57-ED0B-7E33-8CED119BCCB2'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2288'~&~	~&~'E'~&~	~&~'13753D2B-ACF4-2214-6954-0112FB88F7AA'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2288'~&~	~&~'F'~&~	~&~'691BC940-CBCA-EF3A-6720-334B2C87AE5C'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2288'~&~	~&~'G'~&~	~&~'358781E1-2D57-45A6-1D2F-6BCB2E5B9407'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2290'~&~	~&~'F'~&~	~&~'2277FB79-AE88-F2AB-09ED-297B6BDA6815'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2300'~&~	~&~'F'~&~	~&~'3B00CF07-D32F-4EBC-FBAB-7379523C527E'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2310'~&~	~&~'F'~&~	~&~'37915474-F067-A969-F78A-A0341E846B2D'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2315'~&~	~&~'F'~&~	~&~'0978E8B4-0E8D-9C47-9557-AFBF5188B134'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2320'~&~	~&~'F'~&~	~&~'D9207D2C-D97B-304E-4D37-3763890B5642'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2331'~&~	~&~'N'~&~	~&~'2ADC8BEB-81F6-B9D7-0FC3-9E2EC89D1754'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2332'~&~	~&~'N'~&~	~&~'D269074A-9101-D742-625D-FB2B32053E68'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2340'~&~	~&~'N'~&~	~&~'66CB1A5E-6684-F221-2984-ADDDBC36E50D'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2341'~&~	~&~'N'~&~	~&~'C70F0870-3D39-2D0E-3D6C-3177375569C2'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2349'~&~	~&~'F'~&~	~&~'E08C66E0-873B-DF88-D325-A355AD55F0D3'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2350'~&~	~&~'N'~&~	~&~'EEB1C6BE-78E8-4131-2B14-683CD6B03B19'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2351'~&~	~&~'N'~&~	~&~'E208E8B7-731E-C217-B22A-CF98651DDA20'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2360'~&~	~&~'N'~&~	~&~'97A4CF88-3D06-02C7-9379-57ED82002150'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2361'~&~	~&~'N'~&~	~&~'A77DF899-014D-E844-01E5-E22E7D8713B0'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2362'~&~	~&~'F'~&~	~&~'A07355A0-9463-F2F6-EB1E-8E7004EE0273'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2364'~&~	~&~'F'~&~	~&~'DFE6DE24-90F6-14CC-AB34-FB37AB96C94A'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2370'~&~	~&~'N'~&~	~&~'A12106F5-8D7E-CD42-5928-DE28BB041D81'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2381'~&~	~&~'N'~&~	~&~'533E9BD4-EFE0-0ACF-DAD3-33C02AC8BA2E'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2382'~&~	~&~'N'~&~	~&~'B73ED383-40AB-A474-3A13-50B4E8826FDC'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2383'~&~	~&~'N'~&~	~&~'59A433F4-EF8B-45A4-09E8-43BA59D67D69'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2384'~&~	~&~'N'~&~	~&~'13A1973D-F57A-9186-26F3-EA11AAC353E5'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2387'~&~	~&~'N'~&~	~&~'FF9B33C3-F1E6-7B74-FF62-CF289845107F'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2388'~&~	~&~'N'~&~	~&~'1A468B00-3A0E-9A21-51DE-5C1A0998016A'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2390'~&~	~&~'N'~&~	~&~'8942181B-410A-6E97-E9AB-DE44C80D9938'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2391'~&~	~&~'N'~&~	~&~'1B9B3650-6663-B070-3559-692D6EA76B3E'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2392'~&~	~&~'F'~&~	~&~'5F7DD37C-74A7-758F-71FD-6E627027F4A3'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2394'~&~	~&~'F'~&~	~&~'09012497-E3FD-859F-0911-AE6C40E16CAE'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'BL'~&~	~&~'2400'~&~	~&~'F'~&~	~&~'2969A4A5-E16D-63F3-2F55-5171875F3F51'~&~	~&~'1'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
