HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~FIN_OBJ_SUB_TYPE_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~CPTLZTN_FOBJ_CD::VARCHAR~&~	~&~ACCUM_DEPR_FOBJ_CD::VARCHAR~&~	~&~DEPR_EXP_FOBJ_CD::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2013'~&~	~&~'BL'~&~	~&~'ES'~&~	~&~'f35ca775-633b-479f-b20b-0767518728da'~&~	~&~'2'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5156'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'BL'~&~	~&~'IF'~&~	~&~'244e3709-6d80-401c-9dba-69bba1408993'~&~	~&~'2'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5157'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'BL'~&~	~&~'LA'~&~	~&~'f7c87932-6cd6-4e82-a08a-cbafc863f1eb'~&~	~&~'2'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'BL'~&~	~&~'LE'~&~	~&~'4877d447-69d0-4834-b356-010d954df9e3'~&~	~&~'2'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5158'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'BL'~&~	~&~'LF'~&~	~&~'f93656a8-3bc0-4117-abc4-693aa29af070'~&~	~&~'2'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'BL'~&~	~&~'LI'~&~	~&~'c77e0147-8be4-48de-abe9-73dc88459141'~&~	~&~'2'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'BL'~&~	~&~'LR'~&~	~&~'2329d0d3-ae95-45a4-b2b8-8e1df8cbc8e6'~&~	~&~'2'~&~	~&~'8665'~&~	~&~'8965'~&~	~&~'5119'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'BL'~&~	~&~'UC'~&~	~&~'3a2a56dc-4159-4e56-8b07-787d7fd83a50'~&~	~&~'2'~&~	~&~'8618'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'BL'~&~	~&~'UF'~&~	~&~'b7367e8a-165d-45ae-bc54-5f96b410afc3'~&~	~&~'2'~&~	~&~'8619'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'BL'~&~	~&~'UO'~&~	~&~'772a5bce-a921-4de2-858d-191ac2997f4d'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'AM'~&~	~&~'41d54e5c-8b94-4448-9976-11bd3694e9fc'~&~	~&~'2'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'BD'~&~	~&~'1cbd761d-a176-4c21-afac-e819fb254def'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'BF'~&~	~&~'64f27b0a-552b-4d13-95a7-70e377c356f9'~&~	~&~'2'~&~	~&~'8605'~&~	~&~'8905'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'BI'~&~	~&~'5305dc24-da63-4650-a41b-84a207cae045'~&~	~&~'2'~&~	~&~'8629'~&~	~&~'8929'~&~	~&~'5129'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'BR'~&~	~&~'a2cfc210-5d68-4ebb-94e5-e60da3870882'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8907'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'BX'~&~	~&~'6776d7b5-1467-40cb-a27e-2746efbbc03b'~&~	~&~'2'~&~	~&~'8640'~&~	~&~'8945'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'BY'~&~	~&~'c9735366-5bb1-43e9-98a3-7593415ed69e'~&~	~&~'2'~&~	~&~'8641'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'C1'~&~	~&~'cb764df0-90d5-433b-890e-1f2104ee30f9'~&~	~&~'2'~&~	~&~'8627'~&~	~&~'8927'~&~	~&~'5127'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'C2'~&~	~&~'931112af-c4f7-4dfc-bb09-c4efda3b660a'~&~	~&~'2'~&~	~&~'8628'~&~	~&~'8928'~&~	~&~'5128'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'CF'~&~	~&~'39bae48d-3241-4e30-8f62-a3333f721754'~&~	~&~'2'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'CL'~&~	~&~'f9970688-a4e8-472f-b132-608795e94ee0'~&~	~&~'2'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'CM'~&~	~&~'ecf82e08-bc84-48cf-b311-0c364b51c24f'~&~	~&~'2'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'CO'~&~	~&~'5874b596-ab3b-482c-8f61-27c29ce0aa18'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'CP'~&~	~&~'f892758d-f28a-4993-8c92-1c48658c5a50'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'ES'~&~	~&~'4dd4b9df-42c7-4626-b805-4826e6d064d7'~&~	~&~'2'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5156'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'IF'~&~	~&~'228f8ec2-5e88-49d5-93e7-365599953e25'~&~	~&~'2'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5157'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'LA'~&~	~&~'32dd72db-47c5-4293-9152-488c9b894cd6'~&~	~&~'2'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'LE'~&~	~&~'a64962f3-bd7e-4d5c-8721-2f0b49481350'~&~	~&~'2'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5158'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'LF'~&~	~&~'80311adc-29e1-4c52-80e9-2498b9544011'~&~	~&~'2'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'LI'~&~	~&~'956b4c51-23f8-46d4-951b-daa814dbdf8c'~&~	~&~'2'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'LR'~&~	~&~'b98d5755-633f-4b4b-959c-aa653f97ece1'~&~	~&~'2'~&~	~&~'8665'~&~	~&~'8965'~&~	~&~'5119'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'UC'~&~	~&~'78ab8c66-777a-4713-9ffd-3bd4218c91ba'~&~	~&~'2'~&~	~&~'8618'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'UF'~&~	~&~'0394b9a0-6e6a-417b-ac08-d4c3ac6ee4be'~&~	~&~'2'~&~	~&~'8619'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'EA'~&~	~&~'UO'~&~	~&~'41759ae6-2e18-48a5-9d72-eac22d2bd524'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'AM'~&~	~&~'e05873a0-c447-4d67-a54e-e4e0ba547295'~&~	~&~'2'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'BD'~&~	~&~'5ae7322d-52bb-47e7-b161-c1c387fc45e9'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'BF'~&~	~&~'fd65b85b-96b5-4445-a69d-4bb16711291a'~&~	~&~'2'~&~	~&~'8605'~&~	~&~'8905'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'BI'~&~	~&~'5fb0fdac-fcad-4559-aa18-16eae908eb77'~&~	~&~'2'~&~	~&~'8629'~&~	~&~'8929'~&~	~&~'5129'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'C2'~&~	~&~'4c6b3595-327d-4037-a3b6-58c5d2fdfd06'~&~	~&~'2'~&~	~&~'8628'~&~	~&~'8928'~&~	~&~'5128'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'CF'~&~	~&~'0762c109-d30b-43c8-b90c-c86c6e9512a7'~&~	~&~'2'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'CL'~&~	~&~'2dd539e2-a2d0-4926-a27e-e17ddbdd446d'~&~	~&~'2'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'CM'~&~	~&~'0f9c7126-bf2f-471a-876a-0ec1e09e401f'~&~	~&~'2'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'CO'~&~	~&~'c303ad53-d9e0-4cdb-b27b-ddee09384ea1'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'CP'~&~	~&~'4fd5be55-da02-4f0d-a2fd-1ca3bd78aade'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'ES'~&~	~&~'fe04e953-b72f-4ec0-877b-b79784e2e79d'~&~	~&~'2'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5156'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'IF'~&~	~&~'793d4fe0-ab1b-4ea3-9541-56901a410f74'~&~	~&~'2'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5157'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'LA'~&~	~&~'a87a59a4-8cde-4cb8-a192-6912bbe6fb90'~&~	~&~'2'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'LE'~&~	~&~'d4266d95-9078-42ad-baf5-e238e4c5a623'~&~	~&~'2'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5158'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'LF'~&~	~&~'468a6352-1bf2-4b28-ad90-380d0f616489'~&~	~&~'2'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'LI'~&~	~&~'d1677cca-21ca-42cf-bb16-f00fac0dda50'~&~	~&~'2'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'LR'~&~	~&~'73561a5b-b918-4b13-b9de-d6fc5bb225bc'~&~	~&~'2'~&~	~&~'8665'~&~	~&~'8965'~&~	~&~'5119'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'UC'~&~	~&~'7304dd1a-d631-4d5a-987f-a27881c4c1d1'~&~	~&~'2'~&~	~&~'8618'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'UF'~&~	~&~'fb43f4c0-5b64-4497-b416-851ec5b16838'~&~	~&~'2'~&~	~&~'8619'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'FW'~&~	~&~'UO'~&~	~&~'a04942ba-3749-46ac-a10b-6fedb83e936a'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'AM'~&~	~&~'d69f98b3-13c9-496d-8294-e3ddeb84e409'~&~	~&~'2'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'BD'~&~	~&~'09d260da-a516-405a-aabf-2f4e5de8eb12'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'BF'~&~	~&~'678082bc-9731-4bca-8ad5-9469e6136bf3'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'CF'~&~	~&~'2f4cc48f-a591-4242-b288-c3c1ef723290'~&~	~&~'2'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'CL'~&~	~&~'53f1627b-3a65-481e-bc38-67464ec7ce89'~&~	~&~'2'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'CM'~&~	~&~'db1c5855-69d6-4b5f-aea1-13ad1c85f0f8'~&~	~&~'2'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'CO'~&~	~&~'a133f20e-2dca-42e4-bcbd-dbb41017eb58'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'CP'~&~	~&~'5f5b9d1e-d668-4f31-9151-ba57c8929b0f'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'ES'~&~	~&~'fb21935f-e5ca-44fe-9508-21a7d7a6396c'~&~	~&~'2'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'IF'~&~	~&~'b5ef5bdb-b129-4a1c-8311-d55c5ecd6bc3'~&~	~&~'2'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'LA'~&~	~&~'3ebf1105-9de2-4da2-8bc2-abe72efb50bb'~&~	~&~'2'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'LE'~&~	~&~'5db347ae-f6cf-4928-a2b8-f1593ce25333'~&~	~&~'2'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'LF'~&~	~&~'84b3ada4-dea0-4ab0-a560-b3bd26945eb5'~&~	~&~'2'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'LI'~&~	~&~'8c47f8c3-a8e8-45c3-9b7d-de176d20c0c5'~&~	~&~'2'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'UC'~&~	~&~'359f7f58-26da-4a56-8646-6804d898cd64'~&~	~&~'2'~&~	~&~'8618'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'UF'~&~	~&~'3932014d-5e45-45ef-bec1-8519f96913fe'~&~	~&~'2'~&~	~&~'8619'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'HO'~&~	~&~'UO'~&~	~&~'126e35fb-6661-4fcc-828c-ebb67232abfb'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'AM'~&~	~&~'81597389-9da0-4899-b818-7b1b0130ccda'~&~	~&~'2'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'BD'~&~	~&~'a84c5326-8ed6-493c-b18b-ad92c40e0988'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'BF'~&~	~&~'25aa7e37-e68b-436f-9f35-557db388381c'~&~	~&~'2'~&~	~&~'8605'~&~	~&~'8905'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'BI'~&~	~&~'cefc4e19-f46b-4c86-9bfc-946536893de8'~&~	~&~'2'~&~	~&~'8629'~&~	~&~'8929'~&~	~&~'5129'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'BR'~&~	~&~'ede5fa58-9f6d-4041-a8a5-b00968f0ed17'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8907'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'BX'~&~	~&~'15313c31-9b2a-44b2-a787-f16f3ce38058'~&~	~&~'2'~&~	~&~'8640'~&~	~&~'8945'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'BY'~&~	~&~'88d7fd29-6d1c-4b02-8c8c-4ea3db37fc97'~&~	~&~'2'~&~	~&~'8641'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'C1'~&~	~&~'946f55dd-71b3-4b2a-9d95-bbc0d9cbc9dd'~&~	~&~'2'~&~	~&~'8627'~&~	~&~'8927'~&~	~&~'5127'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'C2'~&~	~&~'8c77b9d0-91df-4289-9af2-ebbb3d3ee637'~&~	~&~'2'~&~	~&~'8628'~&~	~&~'8928'~&~	~&~'5128'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'CF'~&~	~&~'28507746-e148-46d1-9c3f-4933d0bf1a56'~&~	~&~'2'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'CL'~&~	~&~'b5b7ca2a-9cd0-4023-894d-7c64c313899f'~&~	~&~'2'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'CM'~&~	~&~'98cd5d05-ee6b-421a-a77b-2c5e9f73270e'~&~	~&~'2'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'CO'~&~	~&~'e4ae73f2-dec9-40e2-92dd-71d6325e4d1a'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'CP'~&~	~&~'3f0d67e5-a3d7-4ed1-9761-c0efb65c5738'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'ES'~&~	~&~'19e37875-007a-477e-9705-7d6f3e1e6a35'~&~	~&~'2'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5156'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'IF'~&~	~&~'19e9cf77-7aac-4ea2-a442-c0b8fb0bfae5'~&~	~&~'2'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5157'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'LA'~&~	~&~'62685cec-156e-4a97-8524-42d91157e4e5'~&~	~&~'2'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'LE'~&~	~&~'43e5b9f3-c348-4f58-b8f7-19ddf43e4b88'~&~	~&~'2'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5158'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'LF'~&~	~&~'bbbfb97d-d54b-4ad9-ba5f-7f58330a0a16'~&~	~&~'2'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'LI'~&~	~&~'cadb5ff6-1044-4967-9819-09e6a5158c03'~&~	~&~'2'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'LR'~&~	~&~'671ace04-9de1-4dc4-8f6d-62ff85b6d21b'~&~	~&~'2'~&~	~&~'8665'~&~	~&~'8965'~&~	~&~'5119'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'UC'~&~	~&~'2db34f6e-a031-40ff-b257-f4ec94ee14d3'~&~	~&~'2'~&~	~&~'8618'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'UF'~&~	~&~'ec237e8a-304c-4004-aca0-e86d882b9889'~&~	~&~'2'~&~	~&~'8619'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IA'~&~	~&~'UO'~&~	~&~'101a5728-62ae-4f2a-8bd4-b7a0c53ce2a4'~&~	~&~'2'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IN'~&~	~&~'AM'~&~	~&~'d9dc6493-9265-4bfd-b665-6130697105f0'~&~	~&~'2'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IN'~&~	~&~'BD'~&~	~&~'a717dbc3-047d-4af3-8561-c98097b58ca8'~&~	~&~'2'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'IN'~&~	~&~'BF'~&~	~&~'220c1e98-e346-4978-b881-486f37bb68a8'~&~	~&~'2'~&~	~&~'8605'~&~	~&~'8905'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
