HEADER[~&~	~&~CPTLAST_NBR::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ORG_CPTLAST_TYP_ID::VARCHAR~&~	~&~CPTLAST_ORGTAG_NBR::VARCHAR~&~	~&~ORG_TXT::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'393098'~&~	~&~'45086F424620C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'replaced with asset 396724 asset will be retired after depr'~&~	~&~]RECORD
RECORD[~&~	~&~'393504'~&~	~&~'45086F424622C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Asset location is A348'~&~	~&~]RECORD
RECORD[~&~	~&~'393598'~&~	~&~'45086F424632C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'THIS IS A CIRCUIT BOARD TOO DELICATE TO TAG'~&~	~&~]RECORD
RECORD[~&~	~&~'393614'~&~	~&~'45086F42462CC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'393615'~&~	~&~'45086F42462DC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'393616'~&~	~&~'45086F42462EC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'393617'~&~	~&~'45086F42462FC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'395243'~&~	~&~'45086F424639C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'EQUIPMENT AS OF 2/08/07 IS NOT WORKING PROPERLY. PENDING POSSIBLE RETURN FOR CREDIT'~&~	~&~]RECORD
RECORD[~&~	~&~'396587'~&~	~&~'45086F42463AC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'THIS ASSET IS LOCATED AT IUPUI, 1345 WEST 16TH ST. INDIANAPOLIS, IN CONTACT FOR INFORMATION REGARDING THIS ASSET IS PETER WILLIS'~&~	~&~]RECORD
RECORD[~&~	~&~'396724'~&~	~&~'45086F42463BC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'S/N is located on RACK'~&~	~&~]RECORD
RECORD[~&~	~&~'396910'~&~	~&~'45086F42463CC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'THIS ASSET IS NOT YET SET UP. IT IS IN STORAGE PENDING THE AVAILABILITY OF LAB renovation spring 08.'~&~	~&~]RECORD
RECORD[~&~	~&~'397323'~&~	~&~'45086F42463DC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'50% down payment on DV PK2522007'~&~	~&~]RECORD
RECORD[~&~	~&~'397782'~&~	~&~'45086F42463EC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'PENDING SET UP BY TECHNICIAN AS OF 07/30/2007.'~&~	~&~]RECORD
RECORD[~&~	~&~'398002'~&~	~&~'45086F424641C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'398048'~&~	~&~'45086F42463FC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~'CLEMMER'~&~	~&~'IU022213'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'398077'~&~	~&~'45086F42464AC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'WILL BE USED PRIMARILY AT IUCF'~&~	~&~]RECORD
RECORD[~&~	~&~'398338'~&~	~&~'45086F424640C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'398367'~&~	~&~'45086F424642C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'401204'~&~	~&~'45086F424643C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'401426'~&~	~&~'45086F424645C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~'`'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'401489'~&~	~&~'45086F424644C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'PENDING LAB RENOVATION BEFORE IT CAN BE SET UP SET UP DATE IS APPROXIMATELY spring 08'~&~	~&~]RECORD
RECORD[~&~	~&~'401522'~&~	~&~'45086F424646C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'may be internal to IU025550'~&~	~&~]RECORD
RECORD[~&~	~&~'401524'~&~	~&~'45086F42464BC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'401562'~&~	~&~'45086F424649C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'402060'~&~	~&~'45086F42464CC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'402197'~&~	~&~'45086F424647C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'402198'~&~	~&~'45086F424648C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'POSSIBLY WILL BE RETURNED FOR CREDT AS OF JANUARY 08'~&~	~&~]RECORD
RECORD[~&~	~&~'402240'~&~	~&~'45086F42464EC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'PENDING LAB RENOVATION'~&~	~&~]RECORD
RECORD[~&~	~&~'402246'~&~	~&~'45086F42464DC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Will tag in approx 3 weeks if PI keeps equipment'~&~	~&~]RECORD
RECORD[~&~	~&~'402571'~&~	~&~'45086F42464FC1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'402772'~&~	~&~'45086F424650C1AAE043814FD881C1AA'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
